customer_id,plan,industry,region,acquisition_channel,signup_date,churn_date,status,tenure_days,cohort,mrr_bwp,logins_per_week,features_adopted,sessions_per_month,onboarding_complete,support_tickets,nps_score,failed_payments,has_upgraded,has_downgraded,churn_probability,risk_level
TP-02523,Professional,Healthcare,Palapye,Partnership,2020-08-31,,Active,1673,2020,798,7.32,6,30.4,1,0,,0,0,0,0.02,Low
TP-02524,Starter,NGO,Serowe,Partnership,2024-03-30,2024-06-04,Churned,66,2024,245,3.52,2,6.0,1,1,,0,1,0,0.5145,High
TP-02525,Starter,Agriculture,Gaborone,Direct Sales,2022-08-16,,Active,958,2022,245,4.18,5,14.7,1,0,,0,1,0,0.1108,Low
TP-02526,Starter,Professional Services,Gaborone,Partnership,2022-02-11,,Active,1144,2022,245,1.95,4,13.2,0,1,,2,0,0,0.8374,Critical
TP-02527,Professional,Construction,Gaborone,Organic Search,2020-08-14,2020-10-15,Churned,62,2020,798,6.25,4,30.3,0,1,,3,0,0,0.2599,Medium
TP-02528,Starter,Logistics,Palapye,Partnership,2022-12-05,,Active,847,2022,245,2.04,1,14.1,0,0,73.0,0,1,0,0.4715,High
TP-02529,Professional,Hospitality,Maun,Partnership,2021-09-20,2023-02-23,Churned,521,2021,798,2.97,6,18.5,1,0,73.0,1,0,0,0.1796,Low
TP-02530,Professional,Agriculture,Francistown,Organic Search,2023-04-09,,Active,722,2023,798,5.32,5,29.3,1,1,-12.0,1,0,0,0.1161,Low
TP-02531,Starter,Construction,Gaborone,Referral,2022-11-03,,Active,879,2022,245,4.88,2,23.2,0,0,,0,0,1,0.6246,High
TP-02532,Starter,Logistics,Palapye,Referral,2023-09-26,,Active,552,2023,245,2.88,2,14.5,1,2,59.0,0,0,0,0.4902,High
TP-02533,Free,Construction,Gaborone,Direct Sales,2020-11-23,2021-01-30,Churned,68,2020,0,2.77,1,14.5,0,0,,0,0,0,0.8843,Critical
TP-02534,Professional,Finance,Lobatse,Organic Search,2023-01-06,,Active,815,2023,798,4.74,5,35.0,1,3,,0,0,0,0.0324,Low
TP-02535,Free,Education,Gaborone,Direct Sales,2023-02-09,2023-03-15,Churned,34,2023,0,2.6,1,6.5,0,1,-19.0,0,0,0,0.95,Critical
TP-02536,Professional,Finance,Gaborone,Event,2023-05-26,,Active,675,2023,798,4.45,7,15.3,1,1,44.0,0,1,0,0.02,Low
TP-02537,Enterprise,Professional Services,Serowe,Organic Search,2024-10-16,,Active,166,2024,2299,5.31,9,35.3,1,0,34.0,0,0,0,0.02,Low
TP-02538,Enterprise,Education,Palapye,Social Media,2024-11-28,,Active,123,2024,2299,7.12,9,30.8,1,3,-2.0,0,1,0,0.02,Low
TP-02539,Enterprise,Finance,Gaborone,Organic Search,2024-01-26,,Active,430,2024,2299,6.1,9,24.7,1,4,-29.0,1,0,0,0.1228,Low
TP-02540,Free,Logistics,Francistown,Direct Sales,2022-05-17,2022-06-16,Churned,30,2022,0,2.08,2,9.9,0,0,,0,0,0,0.879,Critical
TP-02541,Professional,NGO,Gaborone,Organic Search,2020-12-26,,Active,1556,2020,798,6.49,5,29.9,0,1,7.0,0,0,0,0.0938,Low
TP-02542,Free,Healthcare,Gaborone,Organic Search,2022-09-01,2022-10-01,Churned,30,2022,0,0.0,1,0.0,0,1,,0,0,0,0.95,Critical
TP-02543,Free,Construction,Gaborone,Referral,2021-01-30,2021-03-01,Churned,30,2021,0,3.22,3,7.9,0,1,4.0,0,0,0,0.7675,Critical
TP-02544,Free,Hospitality,Serowe,Referral,2022-07-29,2022-08-28,Churned,30,2022,0,0.0,2,0.0,0,0,0.0,0,0,0,0.95,Critical
TP-02545,Starter,Construction,Francistown,Event,2023-12-23,,Active,464,2023,245,6.11,2,20.0,1,1,22.0,0,0,0,0.3835,Medium
TP-02546,Free,Agriculture,Lobatse,Partnership,2022-06-23,2022-07-23,Churned,30,2022,0,1.19,2,3.5,0,0,,0,0,0,0.95,Critical
TP-02547,Professional,Finance,Palapye,Referral,2022-06-12,,Active,1023,2022,798,3.93,4,7.8,1,2,69.0,0,0,0,0.2182,Low
TP-02548,Starter,Finance,Lobatse,Event,2022-10-06,2022-11-14,Churned,39,2022,245,7.64,3,47.3,1,2,,2,1,0,0.3142,Medium
TP-02549,Free,Healthcare,Francistown,Referral,2024-02-15,2024-03-16,Churned,30,2024,0,2.46,2,7.2,0,3,-24.0,0,0,0,0.9287,Critical
TP-02550,Starter,Agriculture,Lobatse,Social Media,2023-04-27,,Active,704,2023,245,4.2,3,7.8,1,1,36.0,0,0,0,0.2402,Low
TP-02551,Starter,Retail,Palapye,Partnership,2022-01-17,,Active,1169,2022,245,2.07,3,12.9,1,2,,1,0,0,0.4784,High
TP-02552,Free,Construction,Palapye,Event,2022-10-30,2023-03-14,Churned,135,2022,0,0.92,1,5.0,0,1,,0,0,0,0.95,Critical
TP-02553,Free,Healthcare,Gaborone,Organic Search,2022-06-10,2022-07-10,Churned,30,2022,0,0.0,2,0.0,0,0,2.0,0,0,0,0.95,Critical
TP-02554,Free,Logistics,Gaborone,Referral,2024-08-31,2025-03-01,Churned,182,2024,0,1.9,1,12.2,0,1,31.0,0,0,1,0.95,Critical
TP-02555,Free,Logistics,Palapye,Partnership,2022-03-07,2022-04-06,Churned,30,2022,0,0.25,1,0.8,0,1,,0,0,0,0.95,Critical
TP-02556,Enterprise,Professional Services,Gaborone,Social Media,2023-07-21,2024-01-06,Churned,169,2023,2299,1.36,8,9.3,0,5,53.0,0,1,0,0.1759,Low
TP-02557,Starter,Retail,Gaborone,Social Media,2020-07-18,,Active,1717,2020,245,1.5,3,8.9,0,0,,0,1,0,0.5621,High
TP-02558,Starter,Construction,Serowe,Direct Sales,2023-11-23,,Active,494,2023,245,3.17,2,22.1,0,2,,0,1,0,0.5445,High
TP-02559,Free,Hospitality,Gaborone,Social Media,2023-08-24,2023-09-24,Churned,31,2023,0,0.93,2,5.5,1,0,,0,0,0,0.8778,Critical
TP-02560,Free,Agriculture,Serowe,Direct Sales,2021-06-11,2021-08-07,Churned,57,2021,0,0.59,2,3.0,0,0,50.0,0,0,0,0.95,Critical
TP-02561,Starter,Finance,Gaborone,Event,2024-03-18,,Active,378,2024,245,4.97,2,25.8,1,1,88.0,0,0,0,0.3845,Medium
TP-02562,Professional,Professional Services,Francistown,Social Media,2020-12-10,,Active,1572,2020,798,2.15,6,10.0,1,3,,0,0,0,0.02,Low
TP-02563,Free,Construction,Maun,Event,2020-08-04,2020-09-03,Churned,30,2020,0,2.25,1,8.5,0,1,10.0,0,0,0,0.8316,Critical
TP-02564,Free,Healthcare,Gaborone,Referral,2020-11-25,2020-12-25,Churned,30,2020,0,0.0,2,0.0,0,0,,0,0,0,0.95,Critical
TP-02565,Professional,Hospitality,Serowe,Social Media,2020-12-25,,Active,1557,2020,798,4.68,7,17.1,1,1,4.0,1,0,0,0.0228,Low
TP-02566,Starter,Hospitality,Gaborone,Partnership,2020-09-30,2021-11-22,Churned,418,2020,245,1.95,4,3.9,1,0,32.0,1,0,0,0.6723,Critical
TP-02567,Professional,NGO,Francistown,Organic Search,2022-11-10,,Active,872,2022,798,4.13,6,0.0,0,3,,0,1,0,0.02,Low
TP-02568,Starter,Hospitality,Palapye,Referral,2024-03-18,,Active,378,2024,245,4.8,5,21.7,0,1,23.0,0,1,0,0.1173,Low
TP-02569,Enterprise,Construction,Gaborone,Referral,2024-10-06,,Active,176,2024,2299,6.27,8,30.9,1,5,,0,0,0,0.02,Low
TP-02570,Starter,Hospitality,Gaborone,Social Media,2023-10-28,2023-11-30,Churned,33,2023,245,3.14,3,18.9,0,1,19.0,1,0,0,0.6343,High
TP-02571,Free,Construction,Gaborone,Social Media,2021-02-27,2021-04-23,Churned,55,2021,0,1.42,0,5.5,0,0,,0,0,0,0.95,Critical
TP-02572,Starter,Healthcare,Francistown,Event,2022-01-06,2022-04-14,Churned,98,2022,245,3.18,4,19.2,0,1,88.0,1,1,0,0.5114,High
TP-02573,Free,Agriculture,Palapye,Social Media,2021-09-04,,Active,1304,2021,0,1.31,1,7.1,0,0,6.0,0,0,1,0.95,Critical
TP-02574,Starter,Professional Services,Maun,Organic Search,2022-03-19,,Active,1108,2022,245,2.65,4,18.6,1,2,20.0,0,0,0,0.3608,Medium
TP-02575,Starter,Agriculture,Palapye,Social Media,2024-12-13,2025-03-30,Churned,107,2024,245,1.61,3,5.4,1,4,14.0,0,0,0,0.652,Critical
TP-02576,Professional,Finance,Francistown,Partnership,2021-04-15,,Active,1446,2021,798,3.43,6,26.6,1,4,,1,1,0,0.1815,Low
TP-02577,Free,Education,Gaborone,Event,2022-12-31,2023-02-13,Churned,44,2022,0,1.41,2,5.6,0,1,32.0,0,0,0,0.95,Critical
TP-02578,Starter,Logistics,Francistown,Social Media,2023-10-02,2023-11-01,Churned,30,2023,245,3.58,3,9.6,0,1,,0,1,0,0.42,Medium
TP-02579,Free,Retail,Gaborone,Referral,2020-06-13,2020-10-04,Churned,113,2020,0,2.4,1,12.3,1,0,,0,0,0,0.6991,Critical
TP-02580,Free,Construction,Maun,Social Media,2023-12-29,2024-03-16,Churned,78,2023,0,0.96,2,4.4,0,0,21.0,0,0,0,0.95,Critical
TP-02581,Starter,Agriculture,Gaborone,Event,2024-10-13,,Active,169,2024,245,5.75,4,41.3,1,0,26.0,1,0,0,0.3412,Medium
TP-02582,Free,Professional Services,Francistown,Event,2021-03-27,2021-04-26,Churned,30,2021,0,0.0,1,0.0,1,0,41.0,0,0,0,0.95,Critical
TP-02583,Professional,Finance,Maun,Direct Sales,2021-05-20,,Active,1411,2021,798,4.31,7,20.0,1,1,,0,1,0,0.02,Low
TP-02584,Starter,Hospitality,Gaborone,Organic Search,2021-09-25,2021-10-25,Churned,30,2021,245,0.77,3,2.2,0,2,12.0,1,0,0,0.8125,Critical
TP-02585,Starter,Construction,Maun,Organic Search,2024-08-19,2024-12-03,Churned,106,2024,245,1.39,3,6.9,0,2,36.0,0,0,0,0.6733,Critical
TP-02586,Starter,Professional Services,Francistown,Event,2023-02-06,2023-03-08,Churned,30,2023,245,3.35,4,8.9,0,1,,0,0,0,0.5556,High
TP-02587,Starter,Logistics,Gaborone,Referral,2020-09-03,2022-01-30,Churned,514,2020,245,1.58,2,3.4,1,1,29.0,1,1,0,0.7404,Critical
TP-02588,Free,Professional Services,Gaborone,Social Media,2023-07-24,2023-08-29,Churned,36,2023,0,0.68,3,2.9,0,0,,0,0,0,0.8875,Critical
TP-02589,Professional,Education,Gaborone,Referral,2022-12-27,2023-04-11,Churned,105,2022,798,3.74,8,10.0,1,4,7.0,0,0,0,0.2191,Low
TP-02590,Free,Healthcare,Gaborone,Social Media,2022-10-09,2022-11-20,Churned,42,2022,0,0.0,3,0.0,0,0,-15.0,0,0,0,0.9443,Critical
TP-02591,Professional,NGO,Gaborone,Direct Sales,2023-03-18,,Active,744,2023,798,2.55,5,8.7,1,0,36.0,0,0,0,0.1228,Low
TP-02592,Starter,Hospitality,Serowe,Referral,2023-09-11,2024-07-17,Churned,310,2023,245,2.66,4,6.5,1,0,48.0,1,0,0,0.4434,Medium
TP-02593,Professional,Finance,Gaborone,Organic Search,2022-07-03,,Active,1002,2022,798,4.27,5,17.0,1,5,34.0,1,1,0,0.02,Low
TP-02594,Free,Retail,Gaborone,Referral,2021-08-20,2021-09-19,Churned,30,2021,0,0.0,3,0.0,0,1,,0,0,0,0.8584,Critical
TP-02595,Free,Professional Services,Gaborone,Direct Sales,2022-07-21,2022-08-20,Churned,30,2022,0,0.57,2,2.8,1,0,-3.0,0,0,0,0.95,Critical
TP-02596,Professional,Agriculture,Serowe,Event,2022-02-01,,Active,1154,2022,798,6.06,5,23.8,1,3,,0,0,0,0.02,Low
TP-02597,Free,NGO,Gaborone,Partnership,2024-07-19,2024-09-27,Churned,70,2024,0,0.04,3,0.2,0,2,,0,0,0,0.8039,Critical
TP-02598,Free,NGO,Gaborone,Partnership,2023-02-15,2023-07-26,Churned,161,2023,0,2.23,1,16.2,0,1,-2.0,0,0,0,0.95,Critical
TP-02599,Free,Retail,Gaborone,Referral,2023-02-22,2023-04-29,Churned,66,2023,0,0.07,2,0.5,0,1,,0,0,0,0.95,Critical
TP-02600,Free,Hospitality,Maun,Referral,2024-10-14,2024-11-13,Churned,30,2024,0,3.04,2,14.0,0,1,,0,0,0,0.7893,Critical
TP-02601,Free,Retail,Gaborone,Partnership,2021-08-31,2021-10-13,Churned,43,2021,0,4.32,3,19.6,0,0,10.0,0,0,0,0.4827,High
TP-02602,Free,Finance,Francistown,Referral,2023-04-18,2023-08-26,Churned,130,2023,0,0.83,0,4.1,1,0,9.0,0,0,0,0.95,Critical
TP-02603,Starter,Logistics,Maun,Direct Sales,2024-01-27,,Active,429,2024,245,1.28,3,4.1,1,1,,1,1,0,0.5264,High
TP-02604,Starter,NGO,Francistown,Social Media,2023-09-05,,Active,573,2023,245,5.28,2,14.0,0,0,,0,1,0,0.334,Medium
TP-02605,Free,Professional Services,Gaborone,Partnership,2022-09-17,2022-11-30,Churned,74,2022,0,1.17,2,4.3,0,0,,0,0,0,0.95,Critical
TP-02606,Free,Retail,Gaborone,Direct Sales,2021-08-07,2021-09-06,Churned,30,2021,0,0.0,2,0.0,0,1,,0,0,0,0.95,Critical
TP-02607,Starter,Construction,Gaborone,Direct Sales,2021-07-15,2021-12-06,Churned,144,2021,245,2.89,3,13.5,0,0,54.0,0,0,0,0.5017,High
TP-02608,Professional,Agriculture,Gaborone,Partnership,2022-02-15,,Active,1140,2022,798,3.06,6,12.8,1,4,28.0,0,0,0,0.1421,Low
TP-02609,Free,Construction,Francistown,Event,2024-05-26,2024-10-11,Churned,138,2024,0,0.93,2,4.9,0,1,,0,0,0,0.944,Critical
TP-02610,Free,Construction,Francistown,Organic Search,2023-03-21,2023-05-06,Churned,46,2023,0,1.94,1,7.9,1,0,,0,0,0,0.95,Critical
TP-02611,Starter,Professional Services,Gaborone,Event,2021-07-04,2021-08-16,Churned,43,2021,245,1.48,3,8.2,1,1,44.0,1,0,1,0.7931,Critical
TP-02612,Free,Retail,Gaborone,Partnership,2020-09-24,,Active,1649,2020,0,2.77,1,11.8,1,2,,0,0,0,0.7179,Critical
TP-02613,Free,Education,Francistown,Social Media,2024-04-24,2024-05-24,Churned,30,2024,0,0.0,1,0.0,0,1,,0,0,0,0.95,Critical
TP-02614,Professional,Hospitality,Francistown,Social Media,2024-07-10,,Active,264,2024,798,1.58,6,6.2,1,3,,0,1,0,0.0992,Low
TP-02615,Enterprise,Education,Gaborone,Social Media,2020-10-21,,Active,1622,2020,2299,4.74,10,14.4,1,4,,0,1,0,0.02,Low
TP-02616,Professional,Healthcare,Serowe,Direct Sales,2021-06-03,,Active,1397,2021,798,6.64,8,27.3,0,2,39.0,0,0,0,0.0209,Low
TP-02617,Free,Retail,Gaborone,Partnership,2022-08-19,,Active,955,2022,0,2.55,1,15.1,1,0,,0,0,0,0.7723,Critical
TP-02618,Free,Construction,Gaborone,Direct Sales,2021-08-20,2021-09-19,Churned,30,2021,0,1.8,2,8.7,0,0,,0,0,1,0.95,Critical
TP-02619,Starter,Agriculture,Francistown,Event,2022-04-23,2022-06-26,Churned,64,2022,245,1.16,1,5.9,0,0,,0,0,0,0.79,Critical
TP-02620,Starter,Hospitality,Francistown,Event,2020-08-05,2021-02-13,Churned,192,2020,245,2.01,1,4.2,0,3,,0,0,0,0.5978,High
TP-02621,Starter,Construction,Gaborone,Organic Search,2022-10-06,,Active,907,2022,245,4.37,3,27.9,1,0,43.0,0,0,0,0.2111,Low
TP-02622,Free,Hospitality,Gaborone,Event,2021-09-07,2022-02-05,Churned,151,2021,0,0.53,3,1.9,0,0,,0,0,0,0.8619,Critical
TP-02623,Free,Hospitality,Francistown,Event,2021-12-06,2022-03-22,Churned,106,2021,0,0.44,2,3.2,1,2,,0,0,0,0.9454,Critical
TP-02624,Starter,Construction,Gaborone,Referral,2022-11-06,,Active,876,2022,245,0.69,2,3.7,1,2,,0,1,0,0.5856,High
TP-02625,Free,Healthcare,Gaborone,Partnership,2021-12-07,2022-01-21,Churned,45,2021,0,0.0,2,0.0,1,0,,0,0,1,0.95,Critical
TP-02626,Free,NGO,Gaborone,Direct Sales,2022-05-20,2022-06-19,Churned,30,2022,0,4.0,3,23.1,0,3,,0,0,1,0.8219,Critical
TP-02627,Starter,Professional Services,Lobatse,Direct Sales,2021-12-14,,Active,1203,2021,245,0.71,3,3.3,1,0,,0,1,0,0.4268,Medium
TP-02628,Free,Construction,Francistown,Social Media,2022-02-28,,Active,1127,2022,0,1.95,1,6.5,0,1,14.0,0,0,0,0.95,Critical
TP-02629,Starter,NGO,Gaborone,Referral,2022-07-30,2022-09-09,Churned,41,2022,245,1.01,1,3.7,0,1,,1,0,1,0.95,Critical
TP-02630,Free,NGO,Francistown,Referral,2020-08-12,2020-09-26,Churned,45,2020,0,0.0,3,0.0,0,0,20.0,0,0,0,0.8526,Critical
TP-02631,Starter,Agriculture,Francistown,Referral,2023-08-12,,Active,597,2023,245,1.6,4,5.0,1,2,20.0,0,0,0,0.5723,High
TP-02632,Professional,Construction,Francistown,Organic Search,2023-11-25,,Active,492,2023,798,4.81,2,27.9,0,1,,0,1,0,0.2281,Low
TP-02633,Starter,Hospitality,Gaborone,Direct Sales,2022-10-18,2023-06-01,Churned,226,2022,245,3.86,2,18.5,0,0,36.0,1,1,0,0.6601,Critical
TP-02634,Starter,Construction,Gaborone,Direct Sales,2022-06-30,,Active,1005,2022,245,3.17,5,11.5,1,1,,3,0,0,0.4122,Medium
TP-02635,Professional,Finance,Gaborone,Social Media,2024-12-19,,Active,102,2024,798,4.97,6,19.3,1,3,74.0,0,0,0,0.02,Low
TP-02636,Starter,Education,Gaborone,Social Media,2021-07-24,,Active,1346,2021,245,3.12,5,11.8,1,0,,1,0,0,0.4659,High
TP-02637,Professional,Finance,Serowe,Social Media,2023-10-30,,Active,518,2023,798,5.02,3,27.3,1,3,,0,0,0,0.0665,Low
TP-02638,Professional,NGO,Palapye,Direct Sales,2022-01-02,,Active,1184,2022,798,4.21,7,19.4,1,1,18.0,0,1,0,0.02,Low
TP-02639,Starter,Retail,Gaborone,Organic Search,2024-11-30,2025-03-30,Churned,120,2024,245,2.73,2,26.3,0,0,20.0,2,1,0,0.6228,High
TP-02640,Enterprise,Construction,Lobatse,Social Media,2024-07-24,,Active,250,2024,2299,8.09,8,23.5,1,6,,1,0,0,0.02,Low
TP-02641,Starter,Logistics,Francistown,Partnership,2023-08-31,,Active,578,2023,245,4.87,2,18.1,1,0,26.0,2,0,0,0.5347,High
TP-02642,Professional,Agriculture,Francistown,Organic Search,2021-11-17,,Active,1230,2021,798,0.88,5,3.3,1,1,,0,1,0,0.1343,Low
TP-02643,Free,Finance,Gaborone,Event,2022-12-05,2023-02-01,Churned,58,2022,0,0.0,1,0.0,1,1,45.0,0,0,0,0.8737,Critical
TP-02644,Free,Finance,Maun,Direct Sales,2020-07-11,2020-08-10,Churned,30,2020,0,2.21,1,12.4,0,1,10.0,0,0,0,0.8815,Critical
TP-02645,Professional,Hospitality,Gaborone,Event,2021-07-30,,Active,1340,2021,798,5.6,5,30.2,0,4,28.0,0,0,0,0.1821,Low
TP-02646,Professional,Healthcare,Gaborone,Organic Search,2024-01-14,,Active,442,2024,798,5.18,5,41.5,1,1,33.0,0,0,0,0.02,Low
TP-02647,Enterprise,Logistics,Gaborone,Organic Search,2021-03-05,,Active,1487,2021,2299,5.9,8,18.8,1,3,,0,1,0,0.02,Low
TP-02648,Professional,Finance,Francistown,Social Media,2024-11-28,2025-03-30,Churned,122,2024,798,3.51,5,22.1,1,3,34.0,2,1,0,0.1662,Low
TP-02649,Free,Construction,Francistown,Event,2023-03-02,2023-04-01,Churned,30,2023,0,3.75,2,5.0,0,0,38.0,0,0,0,0.8734,Critical
TP-02650,Starter,Construction,Francistown,Social Media,2023-08-18,,Active,591,2023,245,0.23,2,0.9,1,2,,0,0,0,0.668,Critical
TP-02651,Free,Finance,Gaborone,Organic Search,2024-06-14,2024-07-14,Churned,30,2024,0,0.48,1,1.9,0,0,54.0,0,0,1,0.95,Critical
TP-02652,Starter,Professional Services,Lobatse,Partnership,2024-01-20,,Active,436,2024,245,5.17,4,21.6,1,0,,0,0,0,0.1871,Low
TP-02653,Professional,Logistics,Francistown,Partnership,2022-07-11,,Active,994,2022,798,3.68,6,16.1,0,2,44.0,0,1,0,0.0895,Low
TP-02654,Professional,Construction,Gaborone,Event,2021-12-29,,Active,1188,2021,798,4.83,6,22.7,1,1,,0,0,0,0.02,Low
TP-02655,Free,Construction,Gaborone,Partnership,2020-10-26,2020-12-07,Churned,42,2020,0,0.0,3,0.0,0,0,3.0,0,0,0,0.8411,Critical
TP-02656,Professional,Retail,Gaborone,Referral,2021-02-10,,Active,1510,2021,798,4.75,8,25.4,0,8,71.0,0,0,0,0.1455,Low
TP-02657,Professional,Hospitality,Maun,Referral,2022-08-04,,Active,970,2022,798,4.42,8,13.6,1,1,46.0,0,0,0,0.02,Low
TP-02658,Starter,NGO,Francistown,Direct Sales,2021-11-25,,Active,1222,2021,245,3.42,2,14.0,0,0,,0,0,0,0.5849,High
TP-02659,Starter,Healthcare,Serowe,Event,2022-04-16,,Active,1080,2022,245,3.15,4,8.2,1,4,40.0,1,1,0,0.499,High
TP-02660,Enterprise,Construction,Francistown,Direct Sales,2022-10-08,,Active,905,2022,2299,5.59,8,12.1,1,4,68.0,1,1,0,0.02,Low
TP-02661,Enterprise,Logistics,Gaborone,Social Media,2020-11-12,,Active,1600,2020,2299,6.69,7,16.8,1,3,70.0,1,1,0,0.02,Low
TP-02662,Free,Construction,Gaborone,Partnership,2020-09-28,2020-12-19,Churned,82,2020,0,0.86,1,4.3,0,0,,0,0,1,0.95,Critical
TP-02663,Professional,Agriculture,Gaborone,Social Media,2024-06-26,,Active,278,2024,798,3.41,6,16.8,1,1,98.0,0,1,0,0.02,Low
TP-02664,Professional,Agriculture,Gaborone,Social Media,2021-06-05,,Active,1395,2021,798,3.55,2,19.2,0,1,,0,1,0,0.3998,Medium
TP-02665,Enterprise,Retail,Palapye,Organic Search,2021-11-15,,Active,1232,2021,2299,7.96,9,28.1,1,5,,0,0,0,0.02,Low
TP-02666,Free,Education,Serowe,Organic Search,2020-11-09,2021-02-18,Churned,101,2020,0,0.15,1,0.5,0,1,,0,0,0,0.95,Critical
TP-02667,Free,Education,Lobatse,Organic Search,2023-06-27,,Active,643,2023,0,2.49,1,9.8,1,1,,0,0,0,0.7497,Critical
TP-02668,Starter,Professional Services,Gaborone,Social Media,2023-01-20,2023-07-21,Churned,182,2023,245,3.87,3,20.2,1,3,,1,0,0,0.4564,High
TP-02669,Starter,Retail,Gaborone,Direct Sales,2024-07-11,2024-08-10,Churned,30,2024,245,1.8,2,0.0,0,1,17.0,0,0,0,0.7481,Critical
TP-02670,Free,Education,Maun,Social Media,2022-09-06,2022-10-06,Churned,30,2022,0,0.77,3,5.9,0,1,,0,0,0,0.9357,Critical
TP-02671,Starter,Healthcare,Maun,Event,2021-09-20,,Active,1288,2021,245,2.93,3,12.5,0,1,58.0,0,1,0,0.2926,Medium
TP-02672,Free,Logistics,Maun,Partnership,2023-06-01,2023-07-01,Churned,30,2023,0,0.0,1,0.0,0,0,,0,0,1,0.95,Critical
TP-02673,Free,Professional Services,Francistown,Direct Sales,2020-08-06,2020-09-05,Churned,30,2020,0,0.29,1,1.9,0,0,27.0,0,0,0,0.95,Critical
TP-02674,Starter,Finance,Gaborone,Social Media,2022-12-20,,Active,832,2022,245,3.45,3,17.8,1,1,-31.0,3,1,0,0.552,High
TP-02675,Free,Retail,Lobatse,Event,2024-03-08,2024-09-09,Churned,185,2024,0,0.0,2,0.0,1,0,,0,0,0,0.9016,Critical
TP-02676,Free,Agriculture,Gaborone,Direct Sales,2023-02-07,2023-10-20,Churned,255,2023,0,1.37,0,6.1,0,0,34.0,0,0,0,0.95,Critical
TP-02677,Free,Construction,Gaborone,Social Media,2023-04-19,2023-06-07,Churned,49,2023,0,1.13,3,7.1,0,0,1.0,0,0,0,0.8495,Critical
TP-02678,Free,NGO,Lobatse,Partnership,2022-06-17,2022-07-17,Churned,30,2022,0,3.41,1,11.7,0,2,,0,0,0,0.8672,Critical
TP-02679,Free,NGO,Serowe,Organic Search,2024-12-13,2025-01-12,Churned,30,2024,0,1.64,2,11.4,0,0,-20.0,0,0,0,0.95,Critical
TP-02680,Enterprise,Agriculture,Gaborone,Partnership,2021-01-13,,Active,1538,2021,2299,4.52,8,14.7,1,1,26.0,0,0,0,0.02,Low
TP-02681,Free,Professional Services,Francistown,Social Media,2023-05-27,2023-06-26,Churned,30,2023,0,1.64,1,5.7,0,0,,0,0,0,0.95,Critical
TP-02682,Free,Finance,Gaborone,Social Media,2022-07-29,2022-08-28,Churned,30,2022,0,1.18,3,5.6,1,1,-11.0,0,0,0,0.8687,Critical
TP-02683,Free,Hospitality,Gaborone,Partnership,2022-06-28,2022-07-28,Churned,30,2022,0,0.08,0,0.2,0,0,,0,0,0,0.95,Critical
TP-02684,Enterprise,Hospitality,Gaborone,Social Media,2021-04-13,,Active,1448,2021,2299,5.93,10,34.3,1,3,36.0,0,1,0,0.02,Low
TP-02685,Professional,Professional Services,Gaborone,Organic Search,2022-04-12,2022-05-12,Churned,30,2022,798,1.72,7,8.6,0,1,45.0,0,1,0,0.2936,Medium
TP-02686,Free,Healthcare,Gaborone,Direct Sales,2022-11-21,2023-06-18,Churned,209,2022,0,2.79,3,15.3,0,0,,0,0,1,0.8548,Critical
TP-02687,Enterprise,Agriculture,Gaborone,Partnership,2022-02-11,,Active,1144,2022,2299,6.26,7,27.1,1,4,53.0,0,0,0,0.02,Low
TP-02688,Professional,Education,Lobatse,Social Media,2021-02-01,,Active,1519,2021,798,2.84,7,15.0,0,2,,0,1,0,0.0373,Low
TP-02689,Free,NGO,Palapye,Partnership,2021-11-29,2022-01-22,Churned,54,2021,0,1.64,2,6.6,0,0,-10.0,0,0,0,0.95,Critical
TP-02690,Free,Agriculture,Lobatse,Event,2024-08-11,2024-09-10,Churned,30,2024,0,1.11,2,6.8,0,0,,0,0,0,0.95,Critical
TP-02691,Free,Finance,Francistown,Referral,2024-02-21,2024-04-14,Churned,53,2024,0,2.42,0,11.3,0,1,,0,0,0,0.8095,Critical
TP-02692,Free,Professional Services,Francistown,Direct Sales,2022-05-30,2022-06-29,Churned,30,2022,0,0.0,3,0.0,0,1,-12.0,0,0,0,0.95,Critical
TP-02693,Starter,Agriculture,Lobatse,Organic Search,2023-05-20,2023-06-19,Churned,30,2023,245,1.98,5,9.4,1,2,32.0,1,0,0,0.563,High
TP-02694,Free,Education,Francistown,Referral,2023-07-04,2023-08-03,Churned,30,2023,0,0.23,3,0.4,0,1,14.0,0,0,0,0.8818,Critical
TP-02695,Free,Logistics,Palapye,Social Media,2023-07-20,2023-09-19,Churned,61,2023,0,2.68,2,11.3,0,0,-18.0,0,0,0,0.95,Critical
TP-02696,Free,Education,Gaborone,Social Media,2021-06-17,,Active,1383,2021,0,2.07,2,13.0,0,0,,0,0,0,0.802,Critical
TP-02697,Professional,Retail,Maun,Referral,2023-12-16,2025-03-30,Churned,470,2023,798,2.59,5,14.0,0,4,42.0,0,0,0,0.3288,Medium
TP-02698,Enterprise,Hospitality,Gaborone,Direct Sales,2024-10-21,,Active,161,2024,2299,7.88,9,46.4,1,3,84.0,1,0,0,0.02,Low
TP-02699,Professional,NGO,Lobatse,Organic Search,2024-06-10,,Active,294,2024,798,5.4,4,29.6,1,5,31.0,0,1,0,0.02,Low
TP-02700,Starter,Healthcare,Gaborone,Organic Search,2022-08-06,,Active,968,2022,245,2.31,5,15.1,1,0,,2,0,0,0.3789,Medium
