date,day_of_week,shift,department,patients_arrived,staff_on_duty,wait_time_min
2025-12-07,Sunday,Morning (7am-3pm),Maternity,10,1,32.2
2025-12-07,Sunday,Afternoon (3pm-11pm),Maternity,17,4,26.7
2025-12-07,Sunday,Night (11pm-7am),Maternity,6,1,33.3
2025-12-07,Sunday,Morning (7am-3pm),Pediatrics,25,4,16.7
2025-12-07,Sunday,Afternoon (3pm-11pm),Pediatrics,18,2,38.1
2025-12-07,Sunday,Night (11pm-7am),Pediatrics,16,3,20.0
2025-12-07,Sunday,Morning (7am-3pm),ICU,8,3,5.0
2025-12-07,Sunday,Afternoon (3pm-11pm),ICU,5,3,5.0
2025-12-07,Sunday,Night (11pm-7am),ICU,8,4,18.2
2025-12-08,Monday,Morning (7am-3pm),Emergency,44,6,23.0
2025-12-08,Monday,Afternoon (3pm-11pm),Emergency,40,7,22.1
2025-12-08,Monday,Night (11pm-7am),Emergency,37,7,6.7
2025-12-08,Monday,Morning (7am-3pm),Outpatient,89,23,5.5
2025-12-08,Monday,Afternoon (3pm-11pm),Outpatient,63,16,12.7
2025-12-08,Monday,Night (11pm-7am),Outpatient,0,1,5.0
2025-12-08,Monday,Morning (7am-3pm),Surgery,9,3,5.0
2025-12-08,Monday,Afternoon (3pm-11pm),Surgery,4,1,5.0
2025-12-08,Monday,Night (11pm-7am),Surgery,1,1,5.6
2025-12-08,Monday,Morning (7am-3pm),Maternity,11,3,5.0
2025-12-08,Monday,Afternoon (3pm-11pm),Maternity,16,4,21.5
2025-12-08,Monday,Night (11pm-7am),Maternity,9,1,24.7
2025-12-08,Monday,Morning (7am-3pm),Pediatrics,29,5,28.5
2025-12-08,Monday,Afternoon (3pm-11pm),Pediatrics,24,5,11.8
2025-12-08,Monday,Night (11pm-7am),Pediatrics,14,2,15.5
2025-12-08,Monday,Morning (7am-3pm),ICU,6,2,16.2
2025-12-08,Monday,Afternoon (3pm-11pm),ICU,8,3,7.9
2025-12-08,Monday,Night (11pm-7am),ICU,5,2,7.1
2025-12-09,Tuesday,Morning (7am-3pm),Emergency,40,7,19.0
2025-12-09,Tuesday,Afternoon (3pm-11pm),Emergency,56,10,17.3
2025-12-09,Tuesday,Night (11pm-7am),Emergency,32,5,6.7
2025-12-09,Tuesday,Morning (7am-3pm),Outpatient,73,17,19.6
2025-12-09,Tuesday,Afternoon (3pm-11pm),Outpatient,58,13,14.1
2025-12-09,Tuesday,Night (11pm-7am),Outpatient,0,1,5.0
2025-12-09,Tuesday,Morning (7am-3pm),Surgery,7,1,11.8
2025-12-09,Tuesday,Afternoon (3pm-11pm),Surgery,7,3,12.8
2025-12-09,Tuesday,Night (11pm-7am),Surgery,2,1,5.0
2025-12-09,Tuesday,Morning (7am-3pm),Maternity,12,2,13.9
2025-12-09,Tuesday,Afternoon (3pm-11pm),Maternity,13,2,16.4
2025-12-09,Tuesday,Night (11pm-7am),Maternity,8,1,22.3
2025-12-09,Tuesday,Morning (7am-3pm),Pediatrics,29,5,16.3
2025-12-09,Tuesday,Afternoon (3pm-11pm),Pediatrics,27,4,26.4
2025-12-09,Tuesday,Night (11pm-7am),Pediatrics,13,3,5.0
2025-12-09,Tuesday,Morning (7am-3pm),ICU,8,5,16.9
2025-12-09,Tuesday,Afternoon (3pm-11pm),ICU,8,5,5.0
2025-12-09,Tuesday,Night (11pm-7am),ICU,7,4,5.0
2025-12-10,Wednesday,Morning (7am-3pm),Emergency,44,6,24.5
2025-12-10,Wednesday,Afternoon (3pm-11pm),Emergency,62,9,23.0
2025-12-10,Wednesday,Night (11pm-7am),Emergency,39,5,20.0
2025-12-10,Wednesday,Morning (7am-3pm),Outpatient,80,19,14.0
2025-12-10,Wednesday,Afternoon (3pm-11pm),Outpatient,68,16,12.3
2025-12-10,Wednesday,Night (11pm-7am),Outpatient,0,1,5.0
2025-12-10,Wednesday,Morning (7am-3pm),Surgery,8,1,9.6
2025-12-10,Wednesday,Afternoon (3pm-11pm),Surgery,5,2,5.1
2025-12-10,Wednesday,Night (11pm-7am),Surgery,2,1,10.5
2025-12-10,Wednesday,Morning (7am-3pm),Maternity,10,3,5.0
2025-12-10,Wednesday,Afternoon (3pm-11pm),Maternity,13,2,24.7
2025-12-10,Wednesday,Night (11pm-7am),Maternity,10,1,37.3
2025-12-10,Wednesday,Morning (7am-3pm),Pediatrics,36,6,19.1
2025-12-10,Wednesday,Afternoon (3pm-11pm),Pediatrics,21,3,26.7
2025-12-10,Wednesday,Night (11pm-7am),Pediatrics,14,3,8.6
2025-12-10,Wednesday,Morning (7am-3pm),ICU,7,2,12.7
2025-12-10,Wednesday,Afternoon (3pm-11pm),ICU,6,3,13.2
2025-12-10,Wednesday,Night (11pm-7am),ICU,8,5,5.0
2025-12-11,Thursday,Morning (7am-3pm),Emergency,48,9,5.0
2025-12-11,Thursday,Afternoon (3pm-11pm),Emergency,64,11,35.3
2025-12-11,Thursday,Night (11pm-7am),Emergency,31,5,28.7
2025-12-11,Thursday,Morning (7am-3pm),Outpatient,65,17,5.0
2025-12-11,Thursday,Afternoon (3pm-11pm),Outpatient,63,16,15.5
2025-12-11,Thursday,Night (11pm-7am),Outpatient,0,1,14.2
2025-12-11,Thursday,Morning (7am-3pm),Surgery,8,3,8.6
2025-12-11,Thursday,Afternoon (3pm-11pm),Surgery,4,2,9.0
2025-12-11,Thursday,Night (11pm-7am),Surgery,2,1,16.6
2025-12-11,Thursday,Morning (7am-3pm),Maternity,12,2,29.0
2025-12-11,Thursday,Afternoon (3pm-11pm),Maternity,13,2,31.7
2025-12-11,Thursday,Night (11pm-7am),Maternity,9,2,11.6
2025-12-11,Thursday,Morning (7am-3pm),Pediatrics,26,5,15.6
2025-12-11,Thursday,Afternoon (3pm-11pm),Pediatrics,25,6,14.6
2025-12-11,Thursday,Night (11pm-7am),Pediatrics,10,3,5.0
2025-12-11,Thursday,Morning (7am-3pm),ICU,8,4,5.0
2025-12-11,Thursday,Afternoon (3pm-11pm),ICU,6,4,5.0
2025-12-11,Thursday,Night (11pm-7am),ICU,8,4,5.0
2025-12-12,Friday,Morning (7am-3pm),Emergency,45,8,11.1
2025-12-12,Friday,Afternoon (3pm-11pm),Emergency,51,9,22.2
2025-12-12,Friday,Night (11pm-7am),Emergency,46,6,29.0
2025-12-12,Friday,Morning (7am-3pm),Outpatient,85,20,5.0
2025-12-12,Friday,Afternoon (3pm-11pm),Outpatient,53,13,7.3
2025-12-12,Friday,Night (11pm-7am),Outpatient,0,1,10.3
2025-12-12,Friday,Morning (7am-3pm),Surgery,8,1,21.8
2025-12-12,Friday,Afternoon (3pm-11pm),Surgery,8,1,32.0
2025-12-12,Friday,Night (11pm-7am),Surgery,2,1,9.5
2025-12-12,Friday,Morning (7am-3pm),Maternity,14,2,5.0
2025-12-12,Friday,Afternoon (3pm-11pm),Maternity,12,3,11.6
2025-12-12,Friday,Night (11pm-7am),Maternity,9,1,38.9
2025-12-12,Friday,Morning (7am-3pm),Pediatrics,24,4,23.0
2025-12-12,Friday,Afternoon (3pm-11pm),Pediatrics,24,5,22.9
2025-12-12,Friday,Night (11pm-7am),Pediatrics,16,3,31.2
2025-12-12,Friday,Morning (7am-3pm),ICU,10,5,16.3
2025-12-12,Friday,Afternoon (3pm-11pm),ICU,7,3,13.3
2025-12-12,Friday,Night (11pm-7am),ICU,6,2,8.6
2025-12-13,Saturday,Morning (7am-3pm),Emergency,64,9,8.5
2025-12-13,Saturday,Afternoon (3pm-11pm),Emergency,71,10,12.9
2025-12-13,Saturday,Night (11pm-7am),Emergency,45,8,5.0
2025-12-13,Saturday,Morning (7am-3pm),Outpatient,26,5,13.2
2025-12-13,Saturday,Afternoon (3pm-11pm),Outpatient,23,5,22.7
2025-12-13,Saturday,Night (11pm-7am),Outpatient,0,1,10.1
2025-12-13,Saturday,Morning (7am-3pm),Surgery,8,2,13.9
2025-12-13,Saturday,Afternoon (3pm-11pm),Surgery,6,1,34.8
2025-12-13,Saturday,Night (11pm-7am),Surgery,2,1,6.8
2025-12-13,Saturday,Morning (7am-3pm),Maternity,10,2,20.8
2025-12-13,Saturday,Afternoon (3pm-11pm),Maternity,20,5,5.0
2025-12-13,Saturday,Night (11pm-7am),Maternity,9,3,13.6
2025-12-13,Saturday,Morning (7am-3pm),Pediatrics,38,6,26.2
2025-12-13,Saturday,Afternoon (3pm-11pm),Pediatrics,21,3,27.8
2025-12-13,Saturday,Night (11pm-7am),Pediatrics,15,4,5.0
2025-12-13,Saturday,Morning (7am-3pm),ICU,6,4,14.7
2025-12-13,Saturday,Afternoon (3pm-11pm),ICU,7,4,5.0
2025-12-13,Saturday,Night (11pm-7am),ICU,7,2,16.0
2025-12-14,Sunday,Morning (7am-3pm),Emergency,58,9,21.5
2025-12-14,Sunday,Afternoon (3pm-11pm),Emergency,60,11,7.6
2025-12-14,Sunday,Night (11pm-7am),Emergency,43,8,12.2
2025-12-14,Sunday,Morning (7am-3pm),Outpatient,25,6,15.8
2025-12-14,Sunday,Afternoon (3pm-11pm),Outpatient,24,7,20.8
2025-12-14,Sunday,Night (11pm-7am),Outpatient,0,1,5.0
2025-12-14,Sunday,Morning (7am-3pm),Surgery,6,2,5.0
2025-12-14,Sunday,Afternoon (3pm-11pm),Surgery,5,1,5.0
2025-12-14,Sunday,Night (11pm-7am),Surgery,1,1,5.0
2025-12-14,Sunday,Morning (7am-3pm),Maternity,12,4,16.3
2025-12-14,Sunday,Afternoon (3pm-11pm),Maternity,13,4,29.6
2025-12-14,Sunday,Night (11pm-7am),Maternity,11,3,5.0
2025-12-14,Sunday,Morning (7am-3pm),Pediatrics,22,5,21.8
2025-12-14,Sunday,Afternoon (3pm-11pm),Pediatrics,26,6,10.2
2025-12-14,Sunday,Night (11pm-7am),Pediatrics,15,2,15.3
2025-12-14,Sunday,Morning (7am-3pm),ICU,7,4,10.7
2025-12-14,Sunday,Afternoon (3pm-11pm),ICU,7,2,14.6
2025-12-14,Sunday,Night (11pm-7am),ICU,8,3,7.6
2025-12-15,Monday,Morning (7am-3pm),Emergency,46,7,11.5
2025-12-15,Monday,Afternoon (3pm-11pm),Emergency,47,6,12.8
2025-12-15,Monday,Night (11pm-7am),Emergency,36,5,26.2
2025-12-15,Monday,Morning (7am-3pm),Outpatient,82,19,17.8
2025-12-15,Monday,Afternoon (3pm-11pm),Outpatient,44,10,17.7
2025-12-15,Monday,Night (11pm-7am),Outpatient,0,1,12.7
2025-12-15,Monday,Morning (7am-3pm),Surgery,7,2,27.7
2025-12-15,Monday,Afternoon (3pm-11pm),Surgery,4,1,18.4
2025-12-15,Monday,Night (11pm-7am),Surgery,2,1,5.0
2025-12-15,Monday,Morning (7am-3pm),Maternity,12,2,20.1
2025-12-15,Monday,Afternoon (3pm-11pm),Maternity,13,3,21.9
2025-12-15,Monday,Night (11pm-7am),Maternity,7,1,22.3
2025-12-15,Monday,Morning (7am-3pm),Pediatrics,36,6,23.0
2025-12-15,Monday,Afternoon (3pm-11pm),Pediatrics,21,3,8.8
2025-12-15,Monday,Night (11pm-7am),Pediatrics,17,2,31.1
2025-12-15,Monday,Morning (7am-3pm),ICU,6,3,12.8
2025-12-15,Monday,Afternoon (3pm-11pm),ICU,9,4,5.0
2025-12-15,Monday,Night (11pm-7am),ICU,7,4,5.0
2025-12-16,Tuesday,Morning (7am-3pm),Emergency,65,9,5.0
2025-12-16,Tuesday,Afternoon (3pm-11pm),Emergency,66,11,13.7
2025-12-16,Tuesday,Night (11pm-7am),Emergency,24,4,5.0
2025-12-16,Tuesday,Morning (7am-3pm),Outpatient,80,21,10.8
2025-12-16,Tuesday,Afternoon (3pm-11pm),Outpatient,46,10,22.6
2025-12-16,Tuesday,Night (11pm-7am),Outpatient,0,1,5.0
2025-12-16,Tuesday,Morning (7am-3pm),Surgery,7,1,33.2
2025-12-16,Tuesday,Afternoon (3pm-11pm),Surgery,5,2,15.7
2025-12-16,Tuesday,Night (11pm-7am),Surgery,2,1,5.0
2025-12-16,Tuesday,Morning (7am-3pm),Maternity,14,3,35.7
2025-12-16,Tuesday,Afternoon (3pm-11pm),Maternity,17,3,17.8
2025-12-16,Tuesday,Night (11pm-7am),Maternity,12,4,6.5
2025-12-16,Tuesday,Morning (7am-3pm),Pediatrics,24,4,21.7
2025-12-16,Tuesday,Afternoon (3pm-11pm),Pediatrics,24,4,5.0
2025-12-16,Tuesday,Night (11pm-7am),Pediatrics,10,2,23.1
2025-12-16,Tuesday,Morning (7am-3pm),ICU,10,4,6.2
2025-12-16,Tuesday,Afternoon (3pm-11pm),ICU,7,2,5.0
2025-12-16,Tuesday,Night (11pm-7am),ICU,7,4,5.0
2025-12-17,Wednesday,Morning (7am-3pm),Emergency,47,6,11.1
2025-12-17,Wednesday,Afternoon (3pm-11pm),Emergency,65,10,29.8
2025-12-17,Wednesday,Night (11pm-7am),Emergency,43,7,5.0
2025-12-17,Wednesday,Morning (7am-3pm),Outpatient,86,20,20.5
2025-12-17,Wednesday,Afternoon (3pm-11pm),Outpatient,48,11,14.2
2025-12-17,Wednesday,Night (11pm-7am),Outpatient,0,1,13.0
2025-12-17,Wednesday,Morning (7am-3pm),Surgery,7,3,5.0
2025-12-17,Wednesday,Afternoon (3pm-11pm),Surgery,8,2,15.4
2025-12-17,Wednesday,Night (11pm-7am),Surgery,2,1,5.0
2025-12-17,Wednesday,Morning (7am-3pm),Maternity,11,3,5.0
2025-12-17,Wednesday,Afternoon (3pm-11pm),Maternity,15,4,14.3
2025-12-17,Wednesday,Night (11pm-7am),Maternity,8,3,5.0
2025-12-17,Wednesday,Morning (7am-3pm),Pediatrics,28,6,18.9
2025-12-17,Wednesday,Afternoon (3pm-11pm),Pediatrics,25,6,5.0
2025-12-17,Wednesday,Night (11pm-7am),Pediatrics,12,3,26.6
2025-12-17,Wednesday,Morning (7am-3pm),ICU,7,4,5.0
2025-12-17,Wednesday,Afternoon (3pm-11pm),ICU,8,4,5.0
2025-12-17,Wednesday,Night (11pm-7am),ICU,8,3,5.0
2025-12-18,Thursday,Morning (7am-3pm),Emergency,44,7,22.6
2025-12-18,Thursday,Afternoon (3pm-11pm),Emergency,53,9,5.0
2025-12-18,Thursday,Night (11pm-7am),Emergency,41,5,20.9
2025-12-18,Thursday,Morning (7am-3pm),Outpatient,98,25,5.0
2025-12-18,Thursday,Afternoon (3pm-11pm),Outpatient,59,15,5.0
2025-12-18,Thursday,Night (11pm-7am),Outpatient,0,1,5.0
2025-12-18,Thursday,Morning (7am-3pm),Surgery,7,3,13.9
2025-12-18,Thursday,Afternoon (3pm-11pm),Surgery,6,3,5.0
2025-12-18,Thursday,Night (11pm-7am),Surgery,1,1,5.0
2025-12-18,Thursday,Morning (7am-3pm),Maternity,15,3,15.9
2025-12-18,Thursday,Afternoon (3pm-11pm),Maternity,18,3,33.1
2025-12-18,Thursday,Night (11pm-7am),Maternity,8,3,8.0
2025-12-18,Thursday,Morning (7am-3pm),Pediatrics,28,6,27.0
2025-12-18,Thursday,Afternoon (3pm-11pm),Pediatrics,28,6,15.5
2025-12-18,Thursday,Night (11pm-7am),Pediatrics,16,4,11.8
2025-12-18,Thursday,Morning (7am-3pm),ICU,6,2,5.0
2025-12-18,Thursday,Afternoon (3pm-11pm),ICU,6,3,6.4
2025-12-18,Thursday,Night (11pm-7am),ICU,10,4,12.8
2025-12-19,Friday,Morning (7am-3pm),Emergency,47,8,12.8
2025-12-19,Friday,Afternoon (3pm-11pm),Emergency,60,11,14.1
2025-12-19,Friday,Night (11pm-7am),Emergency,44,6,27.2
2025-12-19,Friday,Morning (7am-3pm),Outpatient,92,23,5.0
2025-12-19,Friday,Afternoon (3pm-11pm),Outpatient,73,17,11.7
2025-12-19,Friday,Night (11pm-7am),Outpatient,0,1,5.0
2025-12-19,Friday,Morning (7am-3pm),Surgery,6,2,13.2
2025-12-19,Friday,Afternoon (3pm-11pm),Surgery,6,3,5.0
2025-12-19,Friday,Night (11pm-7am),Surgery,1,1,5.0
2025-12-19,Friday,Morning (7am-3pm),Maternity,11,1,23.4
2025-12-19,Friday,Afternoon (3pm-11pm),Maternity,17,5,20.0
2025-12-19,Friday,Night (11pm-7am),Maternity,10,3,8.0
2025-12-19,Friday,Morning (7am-3pm),Pediatrics,27,6,24.5
2025-12-19,Friday,Afternoon (3pm-11pm),Pediatrics,28,5,26.2
2025-12-19,Friday,Night (11pm-7am),Pediatrics,16,4,8.7
2025-12-19,Friday,Morning (7am-3pm),ICU,8,4,16.9
2025-12-19,Friday,Afternoon (3pm-11pm),ICU,7,4,5.0
2025-12-19,Friday,Night (11pm-7am),ICU,8,4,5.0
2025-12-20,Saturday,Morning (7am-3pm),Emergency,66,10,17.2
2025-12-20,Saturday,Afternoon (3pm-11pm),Emergency,75,12,17.1
2025-12-20,Saturday,Night (11pm-7am),Emergency,45,8,19.2
2025-12-20,Saturday,Morning (7am-3pm),Outpatient,28,6,5.3
2025-12-20,Saturday,Afternoon (3pm-11pm),Outpatient,21,4,9.9
2025-12-20,Saturday,Night (11pm-7am),Outpatient,0,1,5.5
2025-12-20,Saturday,Morning (7am-3pm),Surgery,6,3,5.0
2025-12-20,Saturday,Afternoon (3pm-11pm),Surgery,5,2,5.0
2025-12-20,Saturday,Night (11pm-7am),Surgery,1,1,5.0
2025-12-20,Saturday,Morning (7am-3pm),Maternity,10,2,22.6
2025-12-20,Saturday,Afternoon (3pm-11pm),Maternity,14,2,24.0
2025-12-20,Saturday,Night (11pm-7am),Maternity,11,3,19.0
2025-12-20,Saturday,Morning (7am-3pm),Pediatrics,30,7,23.4
2025-12-20,Saturday,Afternoon (3pm-11pm),Pediatrics,19,2,30.1
2025-12-20,Saturday,Night (11pm-7am),Pediatrics,15,3,10.1
2025-12-20,Saturday,Morning (7am-3pm),ICU,9,4,6.7
2025-12-20,Saturday,Afternoon (3pm-11pm),ICU,7,2,8.9
2025-12-20,Saturday,Night (11pm-7am),ICU,7,4,5.0
2025-12-21,Sunday,Morning (7am-3pm),Emergency,64,9,34.8
2025-12-21,Sunday,Afternoon (3pm-11pm),Emergency,55,10,25.6
2025-12-21,Sunday,Night (11pm-7am),Emergency,36,7,16.1
2025-12-21,Sunday,Morning (7am-3pm),Outpatient,23,6,7.9
2025-12-21,Sunday,Afternoon (3pm-11pm),Outpatient,28,8,19.9
2025-12-21,Sunday,Night (11pm-7am),Outpatient,0,1,5.0
2025-12-21,Sunday,Morning (7am-3pm),Surgery,7,2,9.7
2025-12-21,Sunday,Afternoon (3pm-11pm),Surgery,6,1,14.1
2025-12-21,Sunday,Night (11pm-7am),Surgery,1,1,5.0
2025-12-21,Sunday,Morning (7am-3pm),Maternity,8,1,18.0
2025-12-21,Sunday,Afternoon (3pm-11pm),Maternity,16,4,14.1
2025-12-21,Sunday,Night (11pm-7am),Maternity,8,2,19.6
2025-12-21,Sunday,Morning (7am-3pm),Pediatrics,36,6,16.3
2025-12-21,Sunday,Afternoon (3pm-11pm),Pediatrics,22,5,31.6
2025-12-21,Sunday,Night (11pm-7am),Pediatrics,16,4,8.2
2025-12-21,Sunday,Morning (7am-3pm),ICU,6,4,8.1
2025-12-21,Sunday,Afternoon (3pm-11pm),ICU,6,3,22.2
2025-12-21,Sunday,Night (11pm-7am),ICU,6,4,5.0
2025-12-22,Monday,Morning (7am-3pm),Emergency,55,8,29.3
2025-12-22,Monday,Afternoon (3pm-11pm),Emergency,59,8,23.1
2025-12-22,Monday,Night (11pm-7am),Emergency,41,5,21.7
2025-12-22,Monday,Morning (7am-3pm),Outpatient,71,18,8.3
2025-12-22,Monday,Afternoon (3pm-11pm),Outpatient,57,14,10.0
2025-12-22,Monday,Night (11pm-7am),Outpatient,0,1,11.6
2025-12-22,Monday,Morning (7am-3pm),Surgery,7,2,12.5
2025-12-22,Monday,Afternoon (3pm-11pm),Surgery,5,1,5.0
2025-12-22,Monday,Night (11pm-7am),Surgery,1,1,5.0
2025-12-22,Monday,Morning (7am-3pm),Maternity,11,3,22.2
2025-12-22,Monday,Afternoon (3pm-11pm),Maternity,15,4,18.5
2025-12-22,Monday,Night (11pm-7am),Maternity,8,1,16.3
2025-12-22,Monday,Morning (7am-3pm),Pediatrics,27,5,18.4
2025-12-22,Monday,Afternoon (3pm-11pm),Pediatrics,17,2,39.7
2025-12-22,Monday,Night (11pm-7am),Pediatrics,16,2,25.9
2025-12-22,Monday,Morning (7am-3pm),ICU,7,3,5.0
2025-12-22,Monday,Afternoon (3pm-11pm),ICU,7,3,5.0
2025-12-22,Monday,Night (11pm-7am),ICU,8,3,5.0
2025-12-23,Tuesday,Morning (7am-3pm),Emergency,44,6,25.6
2025-12-23,Tuesday,Afternoon (3pm-11pm),Emergency,52,7,24.9
2025-12-23,Tuesday,Night (11pm-7am),Emergency,38,6,30.5
2025-12-23,Tuesday,Morning (7am-3pm),Outpatient,61,14,5.4
2025-12-23,Tuesday,Afternoon (3pm-11pm),Outpatient,46,11,10.3
2025-12-23,Tuesday,Night (11pm-7am),Outpatient,0,1,5.0
2025-12-23,Tuesday,Morning (7am-3pm),Surgery,9,3,26.0
2025-12-23,Tuesday,Afternoon (3pm-11pm),Surgery,6,3,19.1
2025-12-23,Tuesday,Night (11pm-7am),Surgery,2,1,5.0
2025-12-23,Tuesday,Morning (7am-3pm),Maternity,13,4,5.0
2025-12-23,Tuesday,Afternoon (3pm-11pm),Maternity,15,4,12.0
2025-12-23,Tuesday,Night (11pm-7am),Maternity,9,1,15.6
2025-12-23,Tuesday,Morning (7am-3pm),Pediatrics,24,3,33.0
2025-12-23,Tuesday,Afternoon (3pm-11pm),Pediatrics,29,5,11.8
2025-12-23,Tuesday,Night (11pm-7am),Pediatrics,14,3,8.2
2025-12-23,Tuesday,Morning (7am-3pm),ICU,6,3,10.3
2025-12-23,Tuesday,Afternoon (3pm-11pm),ICU,10,6,5.0
2025-12-23,Tuesday,Night (11pm-7am),ICU,7,4,24.5
2025-12-24,Wednesday,Morning (7am-3pm),Emergency,58,8,15.8
2025-12-24,Wednesday,Afternoon (3pm-11pm),Emergency,49,8,33.2
2025-12-24,Wednesday,Night (11pm-7am),Emergency,31,4,27.1
2025-12-24,Wednesday,Morning (7am-3pm),Outpatient,76,18,10.3
2025-12-24,Wednesday,Afternoon (3pm-11pm),Outpatient,65,15,11.4
2025-12-24,Wednesday,Night (11pm-7am),Outpatient,0,1,5.0
2025-12-24,Wednesday,Morning (7am-3pm),Surgery,8,2,10.9
2025-12-24,Wednesday,Afternoon (3pm-11pm),Surgery,5,1,5.0
2025-12-24,Wednesday,Night (11pm-7am),Surgery,1,1,5.0
2025-12-24,Wednesday,Morning (7am-3pm),Maternity,14,3,6.0
2025-12-24,Wednesday,Afternoon (3pm-11pm),Maternity,16,5,10.1
2025-12-24,Wednesday,Night (11pm-7am),Maternity,11,3,11.4
2025-12-24,Wednesday,Morning (7am-3pm),Pediatrics,29,6,8.5
2025-12-24,Wednesday,Afternoon (3pm-11pm),Pediatrics,20,5,5.0
2025-12-24,Wednesday,Night (11pm-7am),Pediatrics,14,2,18.8
2025-12-24,Wednesday,Morning (7am-3pm),ICU,9,5,5.0
2025-12-24,Wednesday,Afternoon (3pm-11pm),ICU,8,4,5.0
2025-12-24,Wednesday,Night (11pm-7am),ICU,8,3,5.0
2025-12-25,Thursday,Morning (7am-3pm),Emergency,39,6,23.1
2025-12-25,Thursday,Afternoon (3pm-11pm),Emergency,62,11,15.5
2025-12-25,Thursday,Night (11pm-7am),Emergency,35,4,36.2
2025-12-25,Thursday,Morning (7am-3pm),Outpatient,76,19,20.9
2025-12-25,Thursday,Afternoon (3pm-11pm),Outpatient,63,16,24.6
2025-12-25,Thursday,Night (11pm-7am),Outpatient,0,1,11.2
2025-12-25,Thursday,Morning (7am-3pm),Surgery,5,1,13.4
2025-12-25,Thursday,Afternoon (3pm-11pm),Surgery,7,1,11.3
2025-12-25,Thursday,Night (11pm-7am),Surgery,1,1,11.7
2025-12-25,Thursday,Morning (7am-3pm),Maternity,11,2,20.1
2025-12-25,Thursday,Afternoon (3pm-11pm),Maternity,16,4,8.7
2025-12-25,Thursday,Night (11pm-7am),Maternity,11,1,33.5
2025-12-25,Thursday,Morning (7am-3pm),Pediatrics,34,5,25.3
2025-12-25,Thursday,Afternoon (3pm-11pm),Pediatrics,17,2,34.9
2025-12-25,Thursday,Night (11pm-7am),Pediatrics,16,2,33.7
2025-12-25,Thursday,Morning (7am-3pm),ICU,6,3,7.4
2025-12-25,Thursday,Afternoon (3pm-11pm),ICU,7,3,9.2
2025-12-25,Thursday,Night (11pm-7am),ICU,9,4,12.2
2025-12-26,Friday,Morning (7am-3pm),Emergency,48,8,24.4
2025-12-26,Friday,Afternoon (3pm-11pm),Emergency,72,13,17.2
2025-12-26,Friday,Night (11pm-7am),Emergency,36,5,26.5
2025-12-26,Friday,Morning (7am-3pm),Outpatient,88,22,18.2
2025-12-26,Friday,Afternoon (3pm-11pm),Outpatient,64,15,10.0
2025-12-26,Friday,Night (11pm-7am),Outpatient,0,1,5.0
2025-12-26,Friday,Morning (7am-3pm),Surgery,9,3,15.3
2025-12-26,Friday,Afternoon (3pm-11pm),Surgery,6,2,5.0
2025-12-26,Friday,Night (11pm-7am),Surgery,2,1,5.0
2025-12-26,Friday,Morning (7am-3pm),Maternity,7,1,20.8
2025-12-26,Friday,Afternoon (3pm-11pm),Maternity,18,3,32.8
2025-12-26,Friday,Night (11pm-7am),Maternity,10,1,35.2
2025-12-26,Friday,Morning (7am-3pm),Pediatrics,30,7,7.0
2025-12-26,Friday,Afternoon (3pm-11pm),Pediatrics,26,6,5.6
2025-12-26,Friday,Night (11pm-7am),Pediatrics,14,2,12.5
2025-12-26,Friday,Morning (7am-3pm),ICU,7,3,10.3
2025-12-26,Friday,Afternoon (3pm-11pm),ICU,8,5,9.4
2025-12-26,Friday,Night (11pm-7am),ICU,8,3,14.0
2025-12-27,Saturday,Morning (7am-3pm),Emergency,76,11,5.0
2025-12-27,Saturday,Afternoon (3pm-11pm),Emergency,65,10,12.2
2025-12-27,Saturday,Night (11pm-7am),Emergency,41,7,5.0
2025-12-27,Saturday,Morning (7am-3pm),Outpatient,31,6,5.0
2025-12-27,Saturday,Afternoon (3pm-11pm),Outpatient,28,8,10.0
2025-12-27,Saturday,Night (11pm-7am),Outpatient,0,1,5.0
2025-12-27,Saturday,Morning (7am-3pm),Surgery,11,2,22.3
2025-12-27,Saturday,Afternoon (3pm-11pm),Surgery,4,1,16.9
2025-12-27,Saturday,Night (11pm-7am),Surgery,2,1,5.0
2025-12-27,Saturday,Morning (7am-3pm),Maternity,11,1,43.6
2025-12-27,Saturday,Afternoon (3pm-11pm),Maternity,15,2,30.8
2025-12-27,Saturday,Night (11pm-7am),Maternity,7,1,20.3
2025-12-27,Saturday,Morning (7am-3pm),Pediatrics,33,6,21.3
2025-12-27,Saturday,Afternoon (3pm-11pm),Pediatrics,24,3,18.1
2025-12-27,Saturday,Night (11pm-7am),Pediatrics,15,4,11.5
2025-12-27,Saturday,Morning (7am-3pm),ICU,7,3,5.0
2025-12-27,Saturday,Afternoon (3pm-11pm),ICU,7,3,17.7
2025-12-27,Saturday,Night (11pm-7am),ICU,9,4,24.6
2025-12-28,Sunday,Morning (7am-3pm),Emergency,55,10,19.9
2025-12-28,Sunday,Afternoon (3pm-11pm),Emergency,84,13,20.3
2025-12-28,Sunday,Night (11pm-7am),Emergency,39,6,31.0
2025-12-28,Sunday,Morning (7am-3pm),Outpatient,31,8,5.0
2025-12-28,Sunday,Afternoon (3pm-11pm),Outpatient,20,4,23.4
2025-12-28,Sunday,Night (11pm-7am),Outpatient,0,1,5.0
2025-12-28,Sunday,Morning (7am-3pm),Surgery,9,2,23.1
2025-12-28,Sunday,Afternoon (3pm-11pm),Surgery,8,3,13.4
