customer_id,branch,loan_officer,loan_type,age,occupation,monthly_income_bwp,loan_amount_bwp,interest_rate_pct,loan_term_months,monthly_payment_bwp,months_active,outstanding_balance,disburse_date,dti_ratio,credit_score,existing_loans,employment_tenure_yrs,prev_defaults,has_collateral,collateral_value_bwp,payment_status,days_late,missed_payments,collection_action,expected_loss_bwp,will_default
TCU-02255,Francistown,LO001,Personal Loan,67,Farmer,8355.0,63700.0,21.08,36,2403.0,14,37055.0,2024-04-29,0.2876,688,1,26.5,0,0,0.0,Current,0,0,None,0.0,0
TCU-02256,Lobatse,LO009,Personal Loan,27,Government Employee,19448.0,372400.0,11.3,72,7146.0,1,333686.0,2025-05-03,0.3674,850,1,22.8,0,1,442596.0,Current,0,0,None,0.0,0
TCU-02257,Gaborone Main,LO013,Vehicle Loan,63,Self-Employed,29280.0,249100.0,8.63,72,4445.0,6,206223.0,2024-12-14,0.1518,850,0,25.0,0,0,0.0,Current,0,0,None,0.0,0
TCU-02258,Gaborone Main,LO019,Education Loan,33,Self-Employed,33860.0,488200.0,14.25,48,13402.0,8,364826.0,2024-10-29,0.3958,850,0,17.4,0,1,495800.0,Early (1–29 days),1,1,None,0.0,0
TCU-02259,Lobatse,LO019,Education Loan,66,Private Sector,29248.0,50600.0,10.32,72,946.0,1,43233.0,2025-05-31,0.0323,850,3,6.7,0,1,41714.0,Current,0,0,None,0.0,0
TCU-02260,Gaborone Main,LO004,Vehicle Loan,39,Pensioner,6613.0,8600.0,19.24,72,202.0,16,5966.0,2024-02-11,0.0305,669,2,10.5,1,0,0.0,Current,0,0,None,0.0,0
TCU-02261,Francistown,LO020,Home Loan,64,Private Sector,7258.0,188400.0,14.6,24,9099.0,16,55386.0,2024-03-01,1.2537,680,1,11.1,0,0,0.0,Current,0,0,None,0.0,0
TCU-02262,Francistown,LO009,Agriculture Loan,26,Self-Employed,29154.0,145800.0,17.78,24,7263.0,1,118788.0,2025-05-23,0.2491,850,0,2.2,0,0,0.0,Current,0,0,None,0.0,0
TCU-02263,Gaborone Main,LO008,Agriculture Loan,22,Government Employee,10436.0,228900.0,21.63,36,8698.0,14,135954.0,2024-04-09,0.8335,637,1,17.5,0,0,0.0,Current,0,0,None,0.0,0
TCU-02264,Gaborone Main,LO019,Personal Loan,47,Farmer,8984.0,77200.0,22.38,12,7240.0,8,22736.0,2024-10-14,0.8059,785,1,22.5,1,0,0.0,Late (30–89 days),71,1,Called,2985.0,1
TCU-02265,Selebi-Phikwe,LO005,Vehicle Loan,51,Student,1866.0,36400.0,20.77,12,3385.0,12,0.0,2024-06-22,1.814,792,1,9.4,1,1,49608.0,Defaulted,136,11,Home Visit,0.0,1
TCU-02266,Selebi-Phikwe,LO009,Education Loan,56,Pensioner,7457.0,32400.0,17.57,36,1164.0,6,23720.0,2024-12-26,0.1561,756,1,2.4,0,1,42116.0,Current,0,0,None,0.0,0
TCU-02267,Francistown,LO008,Agriculture Loan,41,Self-Employed,28331.0,119800.0,20.45,72,2901.0,16,87873.0,2024-02-07,0.1024,850,1,7.1,1,0,0.0,Current,0,0,None,0.0,0
TCU-02268,Maun,LO006,Agriculture Loan,67,Private Sector,19738.0,73800.0,17.7,72,1671.0,1,67723.0,2025-05-13,0.0847,828,2,5.1,0,1,178291.0,Current,0,0,None,0.0,0
TCU-02269,Selebi-Phikwe,LO016,Vehicle Loan,32,Government Employee,20498.0,466000.0,14.84,12,42025.0,12,0.0,2024-01-21,2.0502,850,1,18.8,0,1,618725.0,Current,0,0,None,0.0,0
TCU-02270,Francistown,LO018,Home Loan,30,Pensioner,5503.0,12800.0,18.71,72,297.0,8,10739.0,2024-10-28,0.054,594,0,7.4,0,1,21708.0,Current,0,0,None,0.0,0
TCU-02271,Gaborone Main,LO017,Personal Loan,46,Pensioner,9994.0,122200.0,23.94,24,6457.0,4,98681.0,2025-02-18,0.6461,786,1,26.8,1,1,292114.0,Defaulted,98,10,SMS Sent,79084.0,1
TCU-02272,Maun,LO017,Agriculture Loan,61,Government Employee,16435.0,15100.0,14.06,60,352.0,10,12417.0,2024-08-19,0.0214,839,0,29.9,1,1,27641.0,Current,0,0,None,0.0,0
TCU-02273,Gaborone Main,LO017,Business Loan,44,Self-Employed,11175.0,176200.0,13.22,48,4746.0,7,131195.0,2024-11-10,0.4247,716,3,7.1,1,1,200868.0,Current,0,0,None,0.0,0
TCU-02274,Lobatse,LO014,Vehicle Loan,25,Farmer,8358.0,5100.0,20.55,24,261.0,7,3333.0,2024-11-22,0.0312,743,3,19.3,2,1,4597.0,Current,0,0,None,0.0,0
TCU-02275,Maun,LO006,Home Loan,46,Government Employee,16020.0,89100.0,21.34,84,2051.0,3,82497.0,2025-03-20,0.128,838,1,2.4,0,0,0.0,Current,0,0,None,0.0,0
TCU-02276,Francistown,LO014,Home Loan,38,Student,3410.0,28800.0,19.28,72,678.0,5,25773.0,2025-01-05,0.1988,708,1,2.3,0,1,67712.0,Defaulted,342,7,Legal Notice,19192.0,1
TCU-02277,Gaborone Main,LO002,Personal Loan,46,Self-Employed,33707.0,167100.0,18.99,84,3610.0,11,143147.0,2024-07-26,0.1071,850,1,13.1,0,1,311471.0,Current,0,0,None,0.0,0
TCU-02278,Gaborone Main,LO005,Business Loan,43,Self-Employed,14716.0,382100.0,12.89,12,34108.0,11,29223.0,2024-07-16,2.3177,666,1,0.7,0,0,0.0,Defaulted,272,9,Called,24368.0,1
TCU-02279,Selebi-Phikwe,LO016,Home Loan,58,Private Sector,15324.0,332100.0,13.79,84,6185.0,9,252657.0,2024-09-21,0.4036,839,4,22.8,3,1,519139.0,Late (30–89 days),55,2,Called,64957.0,1
TCU-02280,Gaborone Main,LO019,Home Loan,33,Student,3033.0,64900.0,16.17,48,1845.0,6,52565.0,2025-01-01,0.6083,574,2,6.4,0,0,0.0,Late (30–89 days),65,2,None,10317.0,1
TCU-02281,Selebi-Phikwe,LO002,Home Loan,60,Private Sector,26583.0,168900.0,19.7,84,3720.0,2,141699.0,2025-04-06,0.1399,850,1,8.5,3,0,0.0,Late (30–89 days),67,2,Called,46002.0,1
TCU-02282,Maun,LO009,Business Loan,57,Self-Employed,32913.0,289200.0,23.93,36,11336.0,17,136642.0,2024-01-08,0.3444,850,1,16.0,1,0,0.0,Current,0,0,None,0.0,0
TCU-02283,Selebi-Phikwe,LO013,Business Loan,24,Pensioner,9330.0,370200.0,11.2,24,17289.0,7,240166.0,2024-11-10,1.8531,668,1,14.0,0,0,0.0,Defaulted,298,4,Home Visit,186730.0,1
TCU-02284,Selebi-Phikwe,LO007,Vehicle Loan,32,Government Employee,23851.0,121100.0,16.68,48,3474.0,11,80229.0,2024-07-21,0.1457,850,0,19.4,0,1,239103.0,Current,0,0,None,0.0,0
TCU-02285,Selebi-Phikwe,LO006,Home Loan,67,Government Employee,20694.0,310600.0,16.96,72,6903.0,3,274419.0,2025-03-17,0.3336,850,2,15.3,0,1,762590.0,Current,0,0,None,0.0,0
TCU-02286,Selebi-Phikwe,LO015,Personal Loan,63,Pensioner,9921.0,113600.0,15.37,72,2425.0,9,92225.0,2024-10-01,0.2444,763,1,14.1,0,1,162451.0,Current,0,0,None,0.0,0
TCU-02287,Gaborone Main,LO001,Education Loan,60,Pensioner,5135.0,48800.0,15.34,36,1700.0,6,36210.0,2024-12-15,0.3311,795,3,22.8,3,1,65147.0,Current,0,0,None,0.0,0
TCU-02288,Lobatse,LO011,Personal Loan,57,Government Employee,15558.0,484100.0,15.49,12,43806.0,3,333460.0,2025-03-21,2.8157,823,1,29.3,0,0,0.0,Defaulted,139,9,Letter Sent,268697.0,1
TCU-02289,Lobatse,LO007,Business Loan,42,Private Sector,15606.0,126600.0,23.81,84,3109.0,10,110876.0,2024-08-16,0.1992,799,2,21.9,0,0,0.0,Current,0,0,None,0.0,0
TCU-02290,Selebi-Phikwe,LO011,Education Loan,66,Farmer,3828.0,85700.0,14.05,60,1996.0,2,76273.0,2025-04-04,0.5214,818,0,21.2,0,1,146192.0,Current,0,0,None,0.0,0
TCU-02291,Maun,LO007,Home Loan,24,Government Employee,13212.0,314300.0,11.49,48,8198.0,2,283858.0,2025-04-27,0.6205,628,4,13.4,0,1,706523.0,Current,0,0,None,0.0,0
TCU-02292,Gaborone Main,LO001,Agriculture Loan,59,Pensioner,6423.0,225100.0,20.65,84,5087.0,2,211875.0,2025-04-04,0.792,727,1,19.2,0,0,0.0,Defaulted,161,12,Legal Notice,112831.0,1
TCU-02293,Gaborone Main,LO003,Education Loan,61,Private Sector,25908.0,135000.0,11.79,84,2368.0,6,107496.0,2024-12-15,0.0914,850,3,2.3,0,1,218190.0,Late (30–89 days),89,1,Called,16542.0,1
TCU-02294,Lobatse,LO017,Business Loan,68,Pensioner,7525.0,188300.0,21.43,12,17572.0,12,0.0,2024-04-17,2.3351,726,0,20.2,1,0,0.0,Current,0,0,None,0.0,0
TCU-02295,Selebi-Phikwe,LO018,Personal Loan,49,Government Employee,20293.0,258900.0,23.23,12,24385.0,7,103464.0,2024-11-13,1.2016,850,4,20.6,0,0,0.0,Late (30–89 days),74,1,Letter Sent,13412.0,1
TCU-02296,Selebi-Phikwe,LO001,Home Loan,35,Private Sector,17846.0,39300.0,22.18,12,3682.0,6,17487.0,2024-12-18,0.2063,799,0,19.1,0,0,0.0,Current,0,0,None,0.0,0
TCU-02297,Selebi-Phikwe,LO020,Agriculture Loan,28,Pensioner,4283.0,47200.0,13.04,48,1267.0,4,38834.0,2025-03-02,0.2958,644,3,24.9,3,1,88671.0,Late (30–89 days),66,1,SMS Sent,12523.0,1
TCU-02298,Gaborone Main,LO004,Personal Loan,48,Pensioner,6042.0,191000.0,23.85,48,6211.0,17,116398.0,2024-01-19,1.028,682,0,18.4,0,0,0.0,Late (30–89 days),68,2,SMS Sent,17680.0,1
TCU-02299,Selebi-Phikwe,LO002,Personal Loan,22,Pensioner,6230.0,121500.0,23.76,84,2980.0,17,87590.0,2024-01-30,0.4783,706,4,22.5,2,0,0.0,Current,0,0,None,0.0,0
TCU-02300,Lobatse,LO001,Home Loan,63,Student,4980.0,43000.0,12.78,72,858.0,6,35412.0,2024-12-04,0.1723,824,4,3.4,0,0,0.0,Late (30–89 days),83,2,None,11440.0,1
TCU-02301,Maun,LO004,Personal Loan,50,Student,4691.0,59300.0,17.29,72,1329.0,18,39368.0,2024-01-02,0.2833,654,1,24.5,0,1,50117.0,Current,0,0,None,0.0,0
TCU-02302,Lobatse,LO013,Education Loan,54,Self-Employed,35512.0,335800.0,11.43,36,11062.0,13,201342.0,2024-05-27,0.3115,850,0,23.9,0,1,832130.0,Current,0,0,None,0.0,0
TCU-02303,Selebi-Phikwe,LO017,Business Loan,62,Self-Employed,25915.0,274400.0,11.47,12,24312.0,10,41975.0,2024-08-07,0.9381,850,0,29.0,1,1,519214.0,Late (30–89 days),74,1,Legal Notice,8992.0,1
TCU-02304,Gaborone Main,LO007,Home Loan,51,Pensioner,9850.0,134000.0,18.63,36,4887.0,17,63502.0,2024-01-15,0.4961,780,2,16.8,0,0,0.0,Early (1–29 days),2,1,None,0.0,0
TCU-02305,Maun,LO010,Agriculture Loan,39,Pensioner,7943.0,234200.0,19.99,72,5608.0,11,188462.0,2024-07-15,0.706,685,3,17.7,0,1,317483.0,Current,0,0,None,0.0,0
TCU-02306,Gaborone Main,LO009,Home Loan,45,Farmer,4214.0,71400.0,20.33,84,1600.0,3,59155.0,2025-04-01,0.3797,687,3,2.2,0,1,97579.0,Late (30–89 days),81,2,SMS Sent,7536.0,1
TCU-02307,Francistown,LO006,Home Loan,41,Pensioner,8501.0,49100.0,13.81,84,915.0,13,41074.0,2024-05-18,0.1076,702,0,24.6,0,0,0.0,Current,0,0,None,0.0,0
TCU-02308,Gaborone Main,LO003,Personal Loan,62,Government Employee,10800.0,205400.0,8.86,48,5098.0,2,184432.0,2025-04-10,0.472,800,0,29.5,0,1,326584.0,Current,0,0,None,0.0,0
TCU-02309,Lobatse,LO010,Personal Loan,34,Farmer,6521.0,62100.0,11.13,84,1068.0,17,47674.0,2024-01-24,0.1638,682,0,29.5,0,0,0.0,Early (1–29 days),24,1,None,0.0,0
TCU-02310,Gaborone Main,LO020,Agriculture Loan,61,Self-Employed,38924.0,322300.0,15.26,24,15667.0,4,234436.0,2025-02-10,0.4025,850,4,15.0,0,0,0.0,Current,0,0,None,0.0,0
TCU-02311,Maun,LO019,Personal Loan,29,Government Employee,23578.0,371900.0,22.53,60,10384.0,15,252697.0,2024-03-27,0.4404,810,1,21.7,1,1,565697.0,Current,0,0,None,0.0,0
TCU-02312,Francistown,LO018,Home Loan,52,Private Sector,9397.0,182700.0,18.47,24,9163.0,16,57823.0,2024-03-02,0.9751,819,0,5.1,0,0,0.0,Current,0,0,None,0.0,0
TCU-02313,Francistown,LO009,Business Loan,63,Student,1615.0,47700.0,16.49,12,4339.0,9,10327.0,2024-09-07,2.6867,631,0,21.8,0,1,109820.0,Defaulted,123,6,SMS Sent,4204.0,1
TCU-02314,Gaborone Main,LO010,Vehicle Loan,29,Private Sector,13257.0,30200.0,12.35,72,596.0,1,27557.0,2025-05-04,0.045,823,3,1.3,1,1,70794.0,Late (30–89 days),60,2,None,2918.0,1
TCU-02315,Gaborone Main,LO010,Education Loan,30,Farmer,8597.0,194300.0,17.99,72,4430.0,2,180284.0,2025-04-05,0.5153,648,1,23.5,0,1,160533.0,Current,0,0,None,0.0,0
TCU-02316,Selebi-Phikwe,LO006,Agriculture Loan,61,Farmer,8367.0,52200.0,14.87,12,4708.0,12,0.0,2024-02-11,0.5627,833,3,18.7,0,1,100165.0,Current,0,0,None,0.0,0
TCU-02317,Francistown,LO016,Personal Loan,28,Government Employee,20448.0,335100.0,14.22,60,7835.0,10,247226.0,2024-08-16,0.3832,809,2,3.0,0,1,499526.0,Current,0,0,None,0.0,0
TCU-02318,Selebi-Phikwe,LO010,Agriculture Loan,61,Student,2576.0,67500.0,9.11,12,5906.0,12,0.0,2024-04-24,2.2927,671,1,21.7,0,1,66616.0,Late (30–89 days),59,1,SMS Sent,0.0,1
TCU-02319,Gaborone Main,LO011,Agriculture Loan,34,Farmer,7427.0,137500.0,11.32,36,4522.0,13,77440.0,2024-05-13,0.6089,764,0,24.0,0,0,0.0,Current,0,0,None,0.0,0
TCU-02320,Maun,LO015,Agriculture Loan,50,Government Employee,17374.0,15800.0,18.89,36,578.0,2,14087.0,2025-04-15,0.0333,759,0,29.3,1,1,29619.0,Current,0,0,None,0.0,0
TCU-02321,Lobatse,LO009,Business Loan,38,Pensioner,5657.0,117000.0,21.3,48,3642.0,4,98044.0,2025-02-03,0.6438,737,2,23.7,1,1,200721.0,Defaulted,124,11,Home Visit,46665.0,1
TCU-02322,Francistown,LO010,Vehicle Loan,67,Farmer,8564.0,127300.0,16.53,36,4509.0,5,104691.0,2025-01-18,0.5265,792,1,7.4,3,0,0.0,Late (30–89 days),83,1,Home Visit,18783.0,1
TCU-02323,Gaborone Main,LO007,Home Loan,42,Self-Employed,13982.0,318300.0,13.82,48,8669.0,2,288418.0,2025-04-12,0.62,845,2,2.3,2,0,0.0,Late (30–89 days),53,2,SMS Sent,98690.0,1
TCU-02324,Selebi-Phikwe,LO007,Personal Loan,23,Government Employee,21196.0,73000.0,11.17,36,2396.0,12,42158.0,2024-06-28,0.113,826,0,19.0,0,1,74183.0,Current,0,0,None,0.0,0
TCU-02325,Maun,LO004,Vehicle Loan,62,Private Sector,17260.0,180800.0,13.47,72,3674.0,4,153032.0,2025-02-17,0.2129,850,0,13.4,0,0,0.0,Late (30–89 days),38,1,SMS Sent,25832.0,1
TCU-02326,Lobatse,LO013,Personal Loan,48,Self-Employed,20474.0,82400.0,9.46,84,1345.0,14,65826.0,2024-04-19,0.0657,850,1,12.9,0,1,98401.0,Current,0,0,None,0.0,0
TCU-02327,Lobatse,LO011,Vehicle Loan,32,Government Employee,20251.0,101600.0,11.28,36,3340.0,18,46399.0,2024-01-02,0.1649,787,1,27.4,0,0,0.0,Current,0,0,None,0.0,0
TCU-02328,Maun,LO005,Business Loan,39,Student,2889.0,28800.0,10.1,72,535.0,17,21341.0,2024-01-28,0.1852,712,2,20.5,0,0,0.0,Current,0,0,None,0.0,0
TCU-02329,Francistown,LO006,Personal Loan,48,Private Sector,26076.0,409900.0,15.73,12,37138.0,5,220199.0,2025-01-20,1.4242,850,1,10.5,0,1,989435.0,Late (30–89 days),87,1,Home Visit,31901.0,1
TCU-02330,Francistown,LO003,Agriculture Loan,24,Self-Employed,5629.0,31100.0,10.72,48,800.0,9,23820.0,2024-09-16,0.1421,538,3,26.2,2,0,0.0,Current,0,0,None,0.0,0
TCU-02331,Selebi-Phikwe,LO002,Personal Loan,56,Student,3202.0,74700.0,18.44,72,1722.0,2,72139.0,2025-04-06,0.5378,784,1,4.0,0,1,142674.0,Current,0,0,None,0.0,0
TCU-02332,Francistown,LO012,Business Loan,35,Pensioner,4888.0,50500.0,12.68,84,910.0,17,36640.0,2024-01-31,0.1862,617,0,6.0,0,0,0.0,Early (1–29 days),28,1,None,0.0,0
TCU-02333,Francistown,LO014,Personal Loan,29,Student,2886.0,39700.0,13.32,48,1071.0,9,28368.0,2024-09-10,0.3711,585,0,26.7,0,1,81788.0,Early (1–29 days),16,1,None,0.0,0
TCU-02334,Gaborone Main,LO002,Business Loan,64,Farmer,14582.0,332700.0,18.55,36,12120.0,9,223091.0,2024-09-26,0.8312,794,1,1.8,1,1,529113.0,Defaulted,302,10,SMS Sent,182061.0,1
TCU-02335,Francistown,LO011,Vehicle Loan,43,Government Employee,21235.0,122600.0,15.49,24,5973.0,8,74340.0,2024-10-07,0.2813,848,4,12.2,0,0,0.0,Current,0,0,None,0.0,0
TCU-02336,Selebi-Phikwe,LO011,Vehicle Loan,59,Government Employee,20445.0,73800.0,14.77,60,1747.0,15,53362.0,2024-03-13,0.0854,850,0,15.0,0,1,134665.0,Current,0,0,None,0.0,0
TCU-02337,Selebi-Phikwe,LO020,Home Loan,59,Government Employee,24050.0,69700.0,21.65,24,3604.0,6,46369.0,2024-12-22,0.1499,850,0,25.9,3,1,113815.0,Current,0,0,None,0.0,0
TCU-02338,Lobatse,LO017,Business Loan,38,Self-Employed,19696.0,146200.0,11.85,72,2847.0,8,111391.0,2024-10-16,0.1445,850,0,24.5,0,1,214478.0,Current,0,0,None,0.0,0
TCU-02339,Selebi-Phikwe,LO017,Vehicle Loan,33,Farmer,7591.0,128400.0,8.84,60,2655.0,5,107409.0,2025-01-13,0.3498,698,0,4.7,3,1,146750.0,Current,0,0,None,0.0,0
TCU-02340,Francistown,LO018,Personal Loan,22,Pensioner,5409.0,87700.0,12.61,72,1742.0,14,62338.0,2024-04-24,0.3221,667,1,13.8,0,0,0.0,Current,0,0,None,0.0,0
TCU-02341,Lobatse,LO020,Home Loan,48,Student,4559.0,21300.0,21.26,72,526.0,13,16435.0,2024-05-08,0.1154,684,3,22.1,1,1,22157.0,Current,0,0,None,0.0,0
TCU-02342,Lobatse,LO012,Education Loan,54,Government Employee,16540.0,335200.0,22.76,72,8574.0,1,282225.0,2025-05-28,0.5184,728,2,24.7,0,1,680628.0,Current,0,0,None,0.0,0
TCU-02343,Selebi-Phikwe,LO005,Home Loan,68,Private Sector,24665.0,67900.0,16.0,60,1651.0,9,50236.0,2024-09-22,0.0669,831,1,21.5,0,1,71369.0,Current,0,0,None,0.0,0
TCU-02344,Gaborone Main,LO013,Education Loan,42,Government Employee,22707.0,372700.0,17.28,48,10808.0,9,273816.0,2024-09-16,0.476,850,0,20.1,0,0,0.0,Early (1–29 days),13,1,None,0.0,0
TCU-02345,Lobatse,LO011,Personal Loan,33,Self-Employed,12091.0,172500.0,19.68,72,4100.0,6,154044.0,2024-12-15,0.3391,727,1,12.2,0,0,0.0,Current,0,0,None,0.0,0
TCU-02346,Gaborone Main,LO015,Business Loan,35,Private Sector,10639.0,204500.0,9.85,36,6584.0,4,163499.0,2025-02-13,0.6189,762,0,2.1,0,1,365341.0,Current,0,0,None,0.0,0
TCU-02347,Selebi-Phikwe,LO014,Agriculture Loan,26,Farmer,13488.0,208700.0,20.16,12,19349.0,5,121709.0,2025-01-23,1.4345,687,0,5.9,0,1,275649.0,Current,0,0,None,0.0,0
TCU-02348,Francistown,LO015,Agriculture Loan,28,Self-Employed,4163.0,80700.0,12.41,24,3814.0,8,50629.0,2024-10-30,0.9162,687,3,5.1,0,1,128954.0,Current,0,0,None,0.0,0
TCU-02349,Francistown,LO010,Business Loan,31,Government Employee,24440.0,279500.0,17.65,48,8159.0,11,214585.0,2024-07-15,0.3338,850,2,17.5,2,1,320532.0,Late (30–89 days),72,1,Letter Sent,53159.0,1
TCU-02350,Lobatse,LO011,Personal Loan,56,Private Sector,18147.0,63400.0,10.07,36,2048.0,7,44999.0,2024-11-17,0.1129,850,4,3.1,0,0,0.0,Current,0,0,None,0.0,0
TCU-02351,Selebi-Phikwe,LO003,Education Loan,36,Government Employee,19453.0,36900.0,24.0,24,1951.0,11,19267.0,2024-07-19,0.1003,816,2,26.2,1,1,88285.0,Current,0,0,None,0.0,0
TCU-02352,Selebi-Phikwe,LO014,Education Loan,41,Government Employee,17715.0,205400.0,9.01,60,4265.0,13,150509.0,2024-05-16,0.2408,850,1,27.1,0,0,0.0,Current,0,0,None,0.0,0
TCU-02353,Selebi-Phikwe,LO004,Agriculture Loan,41,Self-Employed,24040.0,344900.0,10.05,60,7337.0,15,236450.0,2024-03-28,0.3052,850,1,6.3,2,1,703736.0,Late (30–89 days),88,2,Called,30205.0,1
TCU-02354,Maun,LO013,Personal Loan,48,Farmer,8173.0,7400.0,12.73,24,351.0,2,6460.0,2025-04-08,0.0429,850,1,20.2,0,1,11828.0,Current,0,0,None,0.0,0
TCU-02355,Maun,LO008,Personal Loan,48,Pensioner,5044.0,77900.0,20.37,36,2910.0,18,36981.0,2024-01-01,0.5769,624,0,18.0,0,1,69289.0,Current,0,0,None,0.0,0
TCU-02356,Gaborone Main,LO013,Vehicle Loan,26,Pensioner,7312.0,147800.0,20.02,60,3917.0,5,129188.0,2025-01-29,0.5357,747,1,8.1,2,0,0.0,Late (30–89 days),53,2,SMS Sent,20889.0,1
TCU-02357,Maun,LO001,Home Loan,50,Self-Employed,18079.0,36300.0,19.44,60,950.0,8,26972.0,2024-10-05,0.0525,783,2,14.6,0,1,79551.0,Current,0,0,None,0.0,0
TCU-02358,Gaborone Main,LO020,Home Loan,30,Self-Employed,18123.0,355300.0,11.88,36,11781.0,7,250171.0,2024-11-25,0.6501,756,2,6.0,0,1,657362.0,Current,0,0,None,0.0,0
TCU-02359,Maun,LO018,Agriculture Loan,41,Private Sector,22395.0,291600.0,22.01,48,9189.0,2,254689.0,2025-04-22,0.4103,790,0,24.1,0,1,586543.0,Current,0,0,None,0.0,0
TCU-02360,Selebi-Phikwe,LO013,Business Loan,48,Private Sector,18062.0,131800.0,10.3,84,2209.0,3,115100.0,2025-03-23,0.1223,827,0,19.3,0,1,324398.0,Current,0,0,None,0.0,0
TCU-02361,Lobatse,LO017,Education Loan,49,Student,2679.0,18100.0,12.59,48,482.0,10,13860.0,2024-08-29,0.1799,753,1,4.9,0,0,0.0,Current,0,0,None,0.0,0
TCU-02362,Francistown,LO003,Home Loan,61,Self-Employed,36295.0,135300.0,22.62,36,5211.0,9,90973.0,2024-09-15,0.1436,850,3,26.3,0,1,197800.0,Current,0,0,None,0.0,0
TCU-02363,Maun,LO002,Home Loan,45,Farmer,3271.0,25000.0,18.88,48,746.0,2,23929.0,2025-04-21,0.2281,688,0,14.1,0,0,0.0,Current,0,0,None,0.0,0
TCU-02364,Lobatse,LO020,Vehicle Loan,64,Farmer,6846.0,5100.0,8.94,72,92.0,6,4511.0,2024-12-28,0.0134,713,4,3.4,1,1,5550.0,Late (30–89 days),81,2,None,567.0,1
TCU-02365,Gaborone Main,LO003,Vehicle Loan,24,Self-Employed,5795.0,19600.0,9.32,24,898.0,7,11984.0,2024-11-21,0.155,636,0,17.8,0,1,40206.0,Current,0,0,None,0.0,0
TCU-02366,Lobatse,LO019,Personal Loan,50,Private Sector,22999.0,164400.0,12.23,60,3676.0,11,128102.0,2024-07-11,0.1598,806,0,18.6,2,1,327784.0,Current,0,0,None,0.0,0
TCU-02367,Selebi-Phikwe,LO008,Business Loan,40,Private Sector,11058.0,389500.0,21.69,60,10689.0,7,338088.0,2024-11-10,0.9666,783,1,1.7,1,0,0.0,Late (30–89 days),48,1,SMS Sent,51428.0,1
TCU-02368,Selebi-Phikwe,LO009,Agriculture Loan,49,Government Employee,22581.0,284000.0,11.62,72,5496.0,9,243819.0,2024-09-05,0.2434,838,0,28.0,3,0,0.0,Current,0,0,None,0.0,0
TCU-02369,Francistown,LO002,Agriculture Loan,40,Student,4420.0,26500.0,19.66,24,1344.0,14,10421.0,2024-04-12,0.3041,654,0,1.0,0,1,28632.0,Current,0,0,None,0.0,0
TCU-02370,Lobatse,LO004,Agriculture Loan,62,Student,1797.0,6900.0,20.94,12,642.0,12,0.0,2024-06-06,0.3573,692,0,16.5,0,1,12290.0,Late (30–89 days),73,1,None,0.0,1
TCU-02371,Lobatse,LO011,Business Loan,44,Farmer,12388.0,94900.0,9.49,12,8321.0,11,7136.0,2024-07-12,0.6717,823,0,12.0,0,0,0.0,Early (1–29 days),6,1,None,0.0,0
TCU-02372,Maun,LO020,Business Loan,36,Pensioner,4345.0,41800.0,18.16,36,1515.0,7,28672.0,2024-11-24,0.3487,636,0,19.5,0,0,0.0,Current,0,0,None,0.0,0
TCU-02373,Francistown,LO020,Home Loan,46,Pensioner,5413.0,196800.0,22.1,12,18429.0,12,0.0,2024-01-26,3.4046,693,0,15.8,0,0,0.0,Defaulted,200,7,SMS Sent,0.0,1
TCU-02374,Maun,LO019,Vehicle Loan,33,Student,2869.0,70500.0,12.15,60,1574.0,5,60242.0,2025-01-05,0.5486,608,2,22.3,0,1,167001.0,Current,0,0,None,0.0,0
TCU-02375,Maun,LO010,Home Loan,65,Self-Employed,23820.0,299300.0,8.56,36,9456.0,16,150476.0,2024-02-28,0.397,850,1,29.1,0,1,307960.0,Current,0,0,None,0.0,0
TCU-02376,Gaborone Main,LO005,Home Loan,61,Pensioner,8664.0,213400.0,23.04,60,6021.0,10,166474.0,2024-09-03,0.6949,658,0,29.6,0,0,0.0,Late (30–89 days),70,2,SMS Sent,22109.0,1
TCU-02377,Lobatse,LO015,Business Loan,25,Private Sector,20291.0,226800.0,23.9,12,21435.0,12,0.0,2024-06-08,1.0564,725,1,18.4,1,0,0.0,Late (30–89 days),31,1,SMS Sent,0.0,1
TCU-02378,Selebi-Phikwe,LO014,Education Loan,51,Farmer,10476.0,173900.0,16.08,48,4936.0,12,112791.0,2024-06-13,0.4712,782,0,9.4,0,0,0.0,Current,0,0,None,0.0,0
TCU-02379,Selebi-Phikwe,LO006,Personal Loan,47,Self-Employed,24882.0,422800.0,13.56,60,9742.0,17,284075.0,2024-02-03,0.3915,850,0,22.6,0,0,0.0,Current,0,0,None,0.0,0
TCU-02380,Francistown,LO012,Vehicle Loan,50,Pensioner,9611.0,138300.0,15.14,36,4804.0,1,123103.0,2025-05-24,0.4998,701,1,27.0,0,1,280604.0,Current,0,0,None,0.0,0
TCU-02381,Selebi-Phikwe,LO020,Agriculture Loan,25,Farmer,12289.0,96100.0,13.73,12,8616.0,5,52576.0,2025-01-18,0.7011,811,3,25.4,0,1,127591.0,Late (30–89 days),69,2,SMS Sent,13372.0,1
TCU-02382,Gaborone Main,LO010,Agriculture Loan,68,Pensioner,6385.0,188200.0,18.24,24,9418.0,11,94365.0,2024-07-06,1.475,758,0,9.2,0,0,0.0,Current,0,0,None,0.0,0
