student_id,age,gender,campus,program,program_length_yrs,year_enrolled,semester_enrolled,expected_grad_year,enrollment_source,distance_from_campus_km,has_transport,parent_education,has_financial_aid,working_student,attendance_rate_pct,grade_average_pct,courses_failed,warnings_issued,status,at_risk
GTC-02131,20,Male,Block 8 Campus,Certificate in Business Admin,1,2024,Semester 2,2025,Website Form,63.6,1,None,1,1,73.7,30.0,3,3,Dropped Out,0
GTC-02132,21,Female,Extension Campus - Mogoditshane,Certificate in Business Admin,1,2025,Semester 2,2026,Referral,69.4,1,Primary,1,0,78.3,81.4,0,0,Active,0
GTC-02133,32,Female,Main Campus - Gaborone,Diploma in IT,2,2023,Semester 2,2025,Walk-In,37.4,1,Tertiary,0,1,71.5,35.4,0,2,Dropped Out,0
GTC-02134,37,Male,Block 8 Campus,Certificate in Auto Mechanics,1,2023,Semester 1,2024,Website Form,46.7,1,None,0,0,64.8,30.2,4,3,Graduated,0
GTC-02135,30,Female,Extension Campus - Mogoditshane,Certificate in Business Admin,1,2025,Semester 2,2026,Website Form,71.2,1,Secondary,0,0,78.2,51.6,1,0,Active,1
GTC-02136,23,Female,Main Campus - Gaborone,Diploma in Health Sciences,2,2024,Semester 2,2026,Website Form,22.1,0,None,0,0,70.6,30.0,2,3,Active,1
GTC-02137,19,Male,Block 8 Campus,Certificate in Auto Mechanics,1,2023,Semester 2,2024,Walk-In,63.3,0,None,1,0,63.2,30.0,2,3,Dropped Out,0
GTC-02138,25,Female,Extension Campus - Mogoditshane,Diploma in Health Sciences,2,2023,Semester 1,2025,Facebook Ad,35.4,1,Secondary,1,0,88.9,48.5,0,1,Dropped Out,0
GTC-02139,33,Female,Main Campus - Gaborone,Certificate in Auto Mechanics,1,2024,Semester 2,2025,Radio Ad,61.1,0,Primary,0,0,51.2,30.0,2,3,Dropped Out,0
GTC-02140,29,Male,Block 8 Campus,Diploma in Health Sciences,2,2025,Semester 1,2027,Website Form,30.8,1,Secondary,1,0,100.0,30.0,4,2,Active,1
GTC-02141,36,Male,Block 8 Campus,Certificate in Hospitality,1,2024,Semester 2,2025,Agent,54.5,1,Secondary,1,0,89.3,82.1,1,0,Graduated,0
GTC-02142,24,Male,Main Campus - Gaborone,Diploma in Accounting,2,2024,Semester 1,2026,Radio Ad,32.0,1,None,0,1,78.2,62.9,0,0,Active,0
GTC-02143,44,Female,Extension Campus - Mogoditshane,Certificate in Auto Mechanics,1,2025,Semester 2,2026,Open Day,48.8,0,Tertiary,0,1,63.6,30.0,3,3,Dropped Out,0
GTC-02144,40,Male,Block 8 Campus,Diploma in Engineering,2,2023,Semester 2,2025,Facebook Ad,36.2,1,None,0,1,73.5,30.2,2,3,Dropped Out,0
GTC-02145,24,Male,Extension Campus - Mogoditshane,Certificate in Business Admin,1,2025,Semester 2,2026,School Fair,39.9,1,None,0,0,89.5,54.3,1,0,On Leave,0
GTC-02146,24,Female,Block 8 Campus,Certificate in Auto Mechanics,1,2023,Semester 2,2024,Open Day,38.9,1,Secondary,1,0,96.7,74.7,0,0,Graduated,0
GTC-02147,40,Male,Main Campus - Gaborone,Diploma in Engineering,2,2024,Semester 1,2026,Walk-In,18.9,1,Primary,0,1,62.4,30.0,1,2,Active,1
GTC-02148,28,Female,Main Campus - Gaborone,Certificate in Business Admin,1,2025,Semester 1,2026,Walk-In,82.1,0,None,0,0,55.0,30.0,1,2,Active,1
GTC-02149,39,Male,Extension Campus - Mogoditshane,Certificate in Construction,1,2023,Semester 1,2024,Facebook Ad,8.4,0,None,0,0,67.2,59.3,0,1,Dropped Out,0
GTC-02150,30,Female,Block 8 Campus,Diploma in Engineering,2,2025,Semester 1,2027,School Fair,13.9,0,Secondary,0,1,67.2,37.5,0,2,Active,1
GTC-02151,37,Female,Main Campus - Gaborone,Certificate in Hospitality,1,2024,Semester 2,2025,School Fair,29.7,1,None,0,1,71.6,38.5,1,2,Graduated,0
GTC-02152,31,Female,Main Campus - Gaborone,Certificate in Construction,1,2023,Semester 1,2024,Walk-In,31.7,1,None,0,1,58.8,30.0,3,3,Dropped Out,0
GTC-02153,27,Male,Extension Campus - Mogoditshane,Certificate in Construction,1,2023,Semester 1,2024,Radio Ad,77.3,0,None,1,1,59.2,30.0,3,3,Dropped Out,0
GTC-02154,20,Female,Block 8 Campus,Certificate in Auto Mechanics,1,2024,Semester 2,2025,Radio Ad,43.4,0,Primary,0,0,76.2,30.0,1,1,Graduated,0
GTC-02155,36,Male,Main Campus - Gaborone,Diploma in Accounting,2,2025,Semester 2,2027,Referral,16.5,0,Secondary,0,1,63.1,30.0,3,3,Active,1
GTC-02156,35,Female,Block 8 Campus,Certificate in Construction,1,2023,Semester 1,2024,Facebook Ad,59.4,1,Tertiary,0,0,78.7,44.9,0,1,Graduated,0
GTC-02157,29,Male,Block 8 Campus,Diploma in IT,2,2023,Semester 2,2025,Facebook Ad,13.5,1,Tertiary,1,0,98.2,76.8,0,0,Graduated,0
GTC-02158,32,Male,Main Campus - Gaborone,Diploma in Engineering,2,2023,Semester 1,2025,School Fair,47.0,1,None,1,0,80.5,44.3,0,1,Dropped Out,0
GTC-02159,23,Male,Main Campus - Gaborone,Certificate in Auto Mechanics,1,2023,Semester 2,2024,Referral,43.0,0,Tertiary,1,0,83.6,47.4,1,1,Dropped Out,0
GTC-02160,45,Female,Block 8 Campus,Diploma in Accounting,2,2023,Semester 2,2025,Open Day,40.9,1,Tertiary,0,1,79.0,44.0,1,1,Graduated,0
GTC-02161,28,Female,Block 8 Campus,Certificate in Auto Mechanics,1,2025,Semester 1,2026,Walk-In,64.3,1,Tertiary,0,1,73.9,61.4,2,2,Active,1
GTC-02162,31,Male,Block 8 Campus,Diploma in Accounting,2,2024,Semester 1,2026,Walk-In,48.1,1,Secondary,1,1,82.5,43.3,3,2,On Leave,0
GTC-02163,18,Male,Extension Campus - Mogoditshane,Diploma in IT,2,2023,Semester 2,2025,School Fair,44.4,0,Secondary,1,0,76.2,45.2,0,1,Graduated,0
GTC-02164,42,Male,Extension Campus - Mogoditshane,Diploma in IT,2,2025,Semester 2,2027,Facebook Ad,18.3,1,Secondary,0,0,85.5,81.5,1,0,Active,0
GTC-02165,39,Female,Extension Campus - Mogoditshane,Diploma in Engineering,2,2024,Semester 1,2026,Facebook Ad,7.8,0,None,1,0,78.9,30.0,2,2,Active,1
GTC-02166,23,Female,Extension Campus - Mogoditshane,Certificate in Auto Mechanics,1,2025,Semester 1,2026,School Fair,64.7,1,Tertiary,0,0,84.4,48.5,1,1,Dropped Out,0
GTC-02167,41,Female,Main Campus - Gaborone,Certificate in Hospitality,1,2024,Semester 1,2025,School Fair,48.2,0,Tertiary,0,0,79.2,35.6,2,2,Dropped Out,0
GTC-02168,24,Female,Main Campus - Gaborone,Diploma in Engineering,2,2025,Semester 1,2027,Open Day,60.1,1,Tertiary,1,1,77.1,62.9,0,0,Active,0
GTC-02169,25,Male,Main Campus - Gaborone,Certificate in Auto Mechanics,1,2025,Semester 2,2026,Walk-In,29.3,0,Tertiary,0,0,68.8,30.0,0,2,Active,1
GTC-02170,42,Male,Main Campus - Gaborone,Diploma in IT,2,2023,Semester 2,2025,Website Form,68.4,1,Secondary,0,0,82.9,64.3,0,0,Graduated,0
GTC-02171,33,Female,Main Campus - Gaborone,Diploma in Engineering,2,2024,Semester 2,2026,Radio Ad,32.4,1,Tertiary,1,0,99.4,55.9,1,0,Active,0
GTC-02172,27,Female,Main Campus - Gaborone,Certificate in Auto Mechanics,1,2024,Semester 1,2025,Website Form,38.0,1,Secondary,0,0,88.7,56.8,0,0,Graduated,0
GTC-02173,44,Male,Extension Campus - Mogoditshane,Certificate in Business Admin,1,2025,Semester 2,2026,Facebook Ad,64.9,1,None,1,0,69.5,54.4,0,1,Active,1
GTC-02174,41,Female,Block 8 Campus,Diploma in IT,2,2025,Semester 2,2027,Walk-In,56.4,0,None,0,0,56.9,30.0,3,3,Dropped Out,0
GTC-02175,28,Male,Main Campus - Gaborone,Certificate in Auto Mechanics,1,2024,Semester 2,2025,Walk-In,21.5,1,Secondary,1,0,88.1,78.8,0,0,Graduated,0
GTC-02176,29,Male,Block 8 Campus,Certificate in Construction,1,2024,Semester 1,2025,Website Form,7.0,0,Secondary,0,0,74.3,56.4,1,1,Dropped Out,0
GTC-02177,38,Male,Main Campus - Gaborone,Diploma in Accounting,2,2025,Semester 1,2027,Open Day,8.0,1,Tertiary,0,0,73.9,30.0,4,3,Active,1
GTC-02178,31,Male,Main Campus - Gaborone,Certificate in Auto Mechanics,1,2023,Semester 1,2024,Website Form,55.5,1,Tertiary,0,0,77.2,44.3,1,1,Dropped Out,0
GTC-02179,37,Male,Main Campus - Gaborone,Diploma in Accounting,2,2023,Semester 1,2025,School Fair,12.3,0,None,0,0,62.5,34.5,3,3,Dropped Out,0
GTC-02180,21,Female,Block 8 Campus,Certificate in Construction,1,2024,Semester 2,2025,Facebook Ad,71.8,1,Secondary,0,0,79.3,60.5,0,0,Graduated,0
GTC-02181,29,Female,Main Campus - Gaborone,Diploma in IT,2,2023,Semester 1,2025,Radio Ad,36.9,1,Secondary,0,1,78.3,68.6,0,0,Graduated,0
GTC-02182,21,Female,Extension Campus - Mogoditshane,Diploma in Health Sciences,2,2025,Semester 1,2027,Facebook Ad,17.0,0,Secondary,1,0,78.9,53.9,0,0,Active,1
GTC-02183,32,Female,Main Campus - Gaborone,Diploma in Engineering,2,2023,Semester 1,2025,Radio Ad,72.4,1,Primary,0,0,65.1,34.2,1,2,Dropped Out,0
GTC-02184,20,Female,Main Campus - Gaborone,Certificate in Hospitality,1,2023,Semester 2,2024,Agent,4.0,1,Tertiary,0,1,75.4,52.9,3,1,Graduated,0
GTC-02185,19,Female,Extension Campus - Mogoditshane,Certificate in Auto Mechanics,1,2024,Semester 1,2025,Facebook Ad,37.1,0,Secondary,0,0,71.1,58.2,1,1,Graduated,0
GTC-02186,40,Male,Block 8 Campus,Diploma in Health Sciences,2,2023,Semester 2,2025,Agent,15.6,0,Primary,0,0,66.8,30.0,1,2,Dropped Out,0
GTC-02187,37,Female,Main Campus - Gaborone,Diploma in Engineering,2,2025,Semester 2,2027,Facebook Ad,65.0,1,None,0,0,71.4,56.7,0,1,Dropped Out,0
GTC-02188,39,Male,Main Campus - Gaborone,Diploma in Health Sciences,2,2023,Semester 2,2025,Agent,50.5,1,Tertiary,1,0,90.9,52.8,0,0,Graduated,0
GTC-02189,44,Male,Block 8 Campus,Diploma in Accounting,2,2023,Semester 1,2025,Agent,33.4,1,Secondary,1,0,85.9,90.6,0,0,Graduated,0
GTC-02190,45,Male,Extension Campus - Mogoditshane,Diploma in Accounting,2,2023,Semester 1,2025,School Fair,29.8,0,None,0,0,64.3,30.0,2,3,Dropped Out,0
GTC-02191,18,Male,Main Campus - Gaborone,Diploma in IT,2,2024,Semester 1,2026,Agent,37.1,1,Secondary,1,1,87.4,60.9,0,0,Active,0
GTC-02192,26,Male,Main Campus - Gaborone,Diploma in Engineering,2,2024,Semester 1,2026,Radio Ad,1.0,0,None,1,0,78.0,71.7,0,0,Active,0
GTC-02193,30,Male,Main Campus - Gaborone,Diploma in Engineering,2,2024,Semester 2,2026,Radio Ad,28.7,1,Secondary,0,0,96.8,65.8,2,1,Active,1
GTC-02194,27,Male,Main Campus - Gaborone,Certificate in Hospitality,1,2025,Semester 1,2026,Website Form,4.4,0,Tertiary,1,0,94.0,73.1,0,0,Active,0
GTC-02195,39,Male,Block 8 Campus,Diploma in Health Sciences,2,2024,Semester 2,2026,School Fair,50.9,1,Primary,0,0,73.8,33.6,5,3,Active,1
GTC-02196,44,Male,Block 8 Campus,Diploma in Health Sciences,2,2025,Semester 1,2027,Radio Ad,50.4,1,Secondary,0,1,69.3,67.0,0,1,Active,1
GTC-02197,36,Male,Block 8 Campus,Certificate in Business Admin,1,2025,Semester 1,2026,School Fair,39.9,1,None,0,0,82.5,40.1,0,1,Active,1
GTC-02198,33,Female,Extension Campus - Mogoditshane,Diploma in IT,2,2023,Semester 1,2025,Referral,30.6,1,Secondary,0,0,94.2,43.2,0,1,Graduated,0
GTC-02199,37,Female,Block 8 Campus,Diploma in Health Sciences,2,2023,Semester 2,2025,Radio Ad,19.0,1,None,0,0,73.2,53.7,2,2,Graduated,0
GTC-02200,24,Female,Extension Campus - Mogoditshane,Certificate in Hospitality,1,2025,Semester 1,2026,Website Form,71.5,1,Secondary,1,1,81.8,44.4,2,2,Active,1
GTC-02201,33,Female,Block 8 Campus,Diploma in Engineering,2,2025,Semester 2,2027,Agent,47.9,0,None,1,0,73.2,30.0,2,3,Dropped Out,0
GTC-02202,44,Male,Main Campus - Gaborone,Certificate in Construction,1,2023,Semester 2,2024,Agent,75.4,1,Primary,0,1,65.8,34.5,2,3,Dropped Out,0
GTC-02203,41,Female,Main Campus - Gaborone,Certificate in Construction,1,2023,Semester 1,2024,Open Day,74.8,1,None,1,1,59.6,31.5,1,2,Dropped Out,0
GTC-02204,41,Female,Main Campus - Gaborone,Certificate in Auto Mechanics,1,2024,Semester 1,2025,Referral,64.8,0,None,0,0,55.6,30.0,4,3,Dropped Out,0
GTC-02205,28,Female,Block 8 Campus,Certificate in Hospitality,1,2025,Semester 2,2026,Facebook Ad,66.4,1,Primary,0,1,66.8,31.1,1,2,Active,1
GTC-02206,19,Male,Block 8 Campus,Certificate in Business Admin,1,2025,Semester 2,2026,Website Form,36.8,1,Primary,1,0,83.2,89.9,0,0,Active,0
GTC-02207,32,Male,Extension Campus - Mogoditshane,Diploma in Health Sciences,2,2025,Semester 1,2027,Agent,27.6,1,Primary,1,1,73.5,36.9,1,2,Active,1
GTC-02208,31,Female,Main Campus - Gaborone,Diploma in Engineering,2,2024,Semester 2,2026,Open Day,59.2,1,None,0,1,49.5,30.0,3,3,Dropped Out,0
GTC-02209,38,Female,Extension Campus - Mogoditshane,Diploma in Engineering,2,2024,Semester 1,2026,Agent,2.7,1,None,0,1,67.0,61.6,0,1,Active,1
GTC-02210,43,Female,Main Campus - Gaborone,Certificate in Auto Mechanics,1,2024,Semester 1,2025,Facebook Ad,45.3,1,Tertiary,0,1,69.2,42.2,1,2,Dropped Out,0
GTC-02211,45,Male,Block 8 Campus,Diploma in Accounting,2,2023,Semester 1,2025,Walk-In,63.6,1,Tertiary,1,1,81.9,54.1,2,1,Graduated,0
GTC-02212,42,Male,Block 8 Campus,Certificate in Auto Mechanics,1,2023,Semester 2,2024,Radio Ad,15.4,1,Secondary,0,1,75.0,30.0,5,2,Dropped Out,0
GTC-02213,36,Male,Block 8 Campus,Certificate in Business Admin,1,2025,Semester 2,2026,School Fair,69.2,1,Secondary,0,0,73.8,67.9,0,1,Active,1
GTC-02214,41,Male,Extension Campus - Mogoditshane,Certificate in Auto Mechanics,1,2023,Semester 1,2024,Website Form,16.3,1,Primary,1,0,84.8,73.0,0,0,Graduated,0
GTC-02215,24,Female,Main Campus - Gaborone,Certificate in Business Admin,1,2024,Semester 2,2025,School Fair,59.7,1,Primary,1,0,81.5,63.4,0,0,Graduated,0
GTC-02216,45,Female,Block 8 Campus,Certificate in Construction,1,2023,Semester 2,2024,Walk-In,37.5,0,Tertiary,0,0,69.8,30.0,3,3,Dropped Out,0
GTC-02217,31,Female,Main Campus - Gaborone,Certificate in Auto Mechanics,1,2023,Semester 1,2024,Referral,18.3,1,None,0,0,77.6,48.4,0,1,Graduated,0
GTC-02218,22,Female,Block 8 Campus,Certificate in Hospitality,1,2023,Semester 2,2024,School Fair,49.0,1,Secondary,0,1,79.5,41.5,2,2,Graduated,0
GTC-02219,34,Male,Extension Campus - Mogoditshane,Diploma in IT,2,2025,Semester 1,2027,Agent,52.9,1,None,1,0,80.9,39.2,4,2,Dropped Out,0
GTC-02220,18,Female,Main Campus - Gaborone,Certificate in Business Admin,1,2023,Semester 1,2024,Walk-In,69.4,0,Tertiary,1,0,81.5,30.0,4,2,Dropped Out,0
GTC-02221,23,Male,Extension Campus - Mogoditshane,Diploma in Health Sciences,2,2025,Semester 2,2027,School Fair,28.8,0,Tertiary,0,0,72.9,41.5,1,2,Active,1
GTC-02222,28,Female,Main Campus - Gaborone,Diploma in Engineering,2,2023,Semester 1,2025,Agent,66.1,1,Tertiary,1,1,80.7,35.8,2,2,Dropped Out,0
GTC-02223,41,Female,Extension Campus - Mogoditshane,Certificate in Construction,1,2024,Semester 1,2025,Website Form,82.0,1,Secondary,1,0,82.4,30.0,3,2,Dropped Out,0
GTC-02224,39,Female,Extension Campus - Mogoditshane,Diploma in Engineering,2,2024,Semester 2,2026,Radio Ad,74.4,1,Tertiary,1,0,88.8,67.2,0,0,Active,0
GTC-02225,45,Female,Extension Campus - Mogoditshane,Certificate in Construction,1,2023,Semester 1,2024,Open Day,74.6,1,Secondary,1,0,90.0,66.9,2,1,Graduated,0
GTC-02226,28,Male,Extension Campus - Mogoditshane,Certificate in Business Admin,1,2025,Semester 2,2026,Agent,58.6,1,Secondary,1,1,81.8,37.2,4,2,Active,1
GTC-02227,28,Male,Main Campus - Gaborone,Diploma in Engineering,2,2023,Semester 2,2025,Open Day,3.8,1,None,0,1,79.6,45.3,3,2,Dropped Out,0
GTC-02228,35,Female,Main Campus - Gaborone,Diploma in Accounting,2,2023,Semester 2,2025,Referral,47.3,0,None,0,0,64.4,30.0,2,3,Dropped Out,0
GTC-02229,34,Male,Block 8 Campus,Diploma in IT,2,2024,Semester 1,2026,Facebook Ad,23.1,1,Secondary,0,1,73.8,59.8,0,1,Active,1
GTC-02230,40,Male,Block 8 Campus,Diploma in Health Sciences,2,2025,Semester 1,2027,Radio Ad,81.7,0,None,1,0,60.8,30.0,0,2,Dropped Out,0
GTC-02231,27,Female,Block 8 Campus,Diploma in Health Sciences,2,2024,Semester 1,2026,Facebook Ad,13.1,1,Secondary,0,0,90.8,42.3,2,2,Active,1
GTC-02232,43,Female,Extension Campus - Mogoditshane,Certificate in Construction,1,2025,Semester 1,2026,Radio Ad,33.4,0,Primary,1,1,57.2,30.0,3,3,Active,1
GTC-02233,45,Male,Block 8 Campus,Diploma in Health Sciences,2,2024,Semester 2,2026,Facebook Ad,18.3,1,Secondary,0,1,71.1,58.1,0,1,Active,1
GTC-02234,19,Female,Main Campus - Gaborone,Certificate in Construction,1,2023,Semester 1,2024,Radio Ad,72.1,1,Primary,0,0,73.2,54.0,1,1,Graduated,0
GTC-02235,31,Male,Main Campus - Gaborone,Certificate in Construction,1,2024,Semester 2,2025,Referral,27.6,1,None,0,0,80.6,52.3,0,0,Graduated,0
GTC-02236,26,Female,Main Campus - Gaborone,Certificate in Auto Mechanics,1,2025,Semester 2,2026,Facebook Ad,50.3,1,Tertiary,1,0,93.6,60.2,0,0,Active,0
GTC-02237,23,Male,Main Campus - Gaborone,Diploma in Health Sciences,2,2025,Semester 1,2027,Facebook Ad,68.6,1,Primary,0,1,71.9,30.0,0,2,Active,1
GTC-02238,33,Male,Main Campus - Gaborone,Diploma in Engineering,2,2025,Semester 1,2027,Facebook Ad,73.2,1,None,1,0,83.4,30.0,3,2,Active,1
GTC-02239,32,Male,Block 8 Campus,Certificate in Hospitality,1,2024,Semester 1,2025,Referral,59.4,1,None,0,1,66.7,30.0,1,2,Dropped Out,0
GTC-02240,31,Female,Extension Campus - Mogoditshane,Diploma in IT,2,2024,Semester 2,2026,Open Day,81.6,1,Tertiary,0,1,69.7,78.6,1,1,Active,1
GTC-02241,34,Female,Main Campus - Gaborone,Certificate in Auto Mechanics,1,2025,Semester 1,2026,Agent,2.0,1,Tertiary,0,0,80.8,47.1,3,2,Active,1
GTC-02242,22,Female,Main Campus - Gaborone,Certificate in Hospitality,1,2025,Semester 1,2026,Radio Ad,22.8,1,Tertiary,0,0,90.0,45.1,2,2,Dropped Out,0
GTC-02243,21,Female,Main Campus - Gaborone,Certificate in Business Admin,1,2023,Semester 2,2024,Referral,37.0,1,Tertiary,1,1,78.0,55.4,0,0,Graduated,0
GTC-02244,27,Male,Main Campus - Gaborone,Diploma in Accounting,2,2024,Semester 2,2026,School Fair,31.6,1,Secondary,1,0,90.5,95.0,0,0,Active,0
GTC-02245,28,Male,Main Campus - Gaborone,Diploma in IT,2,2023,Semester 2,2025,Referral,34.9,0,Tertiary,0,1,61.6,30.0,3,3,Dropped Out,0
GTC-02246,42,Female,Main Campus - Gaborone,Diploma in Health Sciences,2,2025,Semester 1,2027,School Fair,74.0,1,Secondary,0,1,63.4,35.0,2,3,Active,1
GTC-02247,23,Male,Extension Campus - Mogoditshane,Certificate in Construction,1,2025,Semester 1,2026,Facebook Ad,52.8,1,Tertiary,0,0,82.9,53.2,0,0,Active,1
GTC-02248,42,Female,Extension Campus - Mogoditshane,Certificate in Auto Mechanics,1,2025,Semester 1,2026,Open Day,47.3,1,Primary,1,0,82.1,64.8,0,0,Active,0
GTC-02249,39,Female,Extension Campus - Mogoditshane,Diploma in IT,2,2024,Semester 1,2026,Website Form,7.8,1,Secondary,1,0,81.6,56.0,0,0,Active,0
GTC-02250,39,Male,Extension Campus - Mogoditshane,Diploma in IT,2,2023,Semester 2,2025,Website Form,44.0,1,Primary,1,0,83.8,30.0,0,1,Graduated,0
GTC-02251,36,Female,Block 8 Campus,Certificate in Construction,1,2025,Semester 1,2026,Referral,69.5,1,None,0,1,60.8,30.0,3,3,Dropped Out,0
GTC-02252,24,Female,Main Campus - Gaborone,Certificate in Hospitality,1,2024,Semester 1,2025,Agent,39.6,1,Tertiary,0,1,74.0,78.1,1,1,Graduated,0
GTC-02253,35,Female,Block 8 Campus,Diploma in IT,2,2023,Semester 1,2025,Walk-In,25.8,1,Tertiary,0,1,75.1,30.0,1,1,Dropped Out,0
GTC-02254,34,Male,Block 8 Campus,Certificate in Business Admin,1,2025,Semester 1,2026,Open Day,71.7,0,Tertiary,0,0,60.4,30.0,1,2,Active,1
GTC-02255,41,Male,Block 8 Campus,Certificate in Business Admin,1,2023,Semester 2,2024,School Fair,31.6,1,Primary,0,0,81.5,56.4,3,1,Graduated,0
GTC-02256,36,Female,Extension Campus - Mogoditshane,Diploma in Engineering,2,2024,Semester 2,2026,Open Day,62.0,0,Tertiary,1,0,71.0,30.0,2,3,Active,1
GTC-02257,25,Female,Block 8 Campus,Diploma in Health Sciences,2,2024,Semester 2,2026,Facebook Ad,16.0,1,Secondary,0,0,84.4,40.8,1,1,Active,1
GTC-02258,45,Female,Block 8 Campus,Diploma in Health Sciences,2,2025,Semester 2,2027,Referral,19.3,0,None,0,1,52.2,30.0,1,2,Active,1
GTC-02259,30,Male,Block 8 Campus,Diploma in Engineering,2,2025,Semester 1,2027,Walk-In,30.8,1,Secondary,1,0,85.6,95.0,0,0,Active,0
GTC-02260,34,Male,Main Campus - Gaborone,Certificate in Hospitality,1,2025,Semester 2,2026,School Fair,74.3,1,Tertiary,0,0,71.0,30.0,3,3,Active,1
GTC-02261,42,Female,Extension Campus - Mogoditshane,Diploma in Health Sciences,2,2024,Semester 2,2026,Open Day,59.4,1,Secondary,0,0,70.4,56.6,0,1,Active,1
GTC-02262,42,Male,Block 8 Campus,Diploma in Accounting,2,2025,Semester 1,2027,Open Day,1.3,1,Primary,1,0,91.6,82.9,0,0,Active,0
GTC-02263,18,Male,Main Campus - Gaborone,Certificate in Hospitality,1,2024,Semester 2,2025,Facebook Ad,30.9,1,Primary,0,0,81.5,38.0,1,1,Graduated,0
GTC-02264,29,Female,Main Campus - Gaborone,Certificate in Auto Mechanics,1,2024,Semester 2,2025,Website Form,47.6,1,Primary,0,0,86.6,56.4,0,0,Graduated,0
GTC-02265,31,Male,Main Campus - Gaborone,Diploma in Engineering,2,2023,Semester 1,2025,School Fair,67.9,1,Primary,0,0,67.5,30.0,1,2,Dropped Out,0
GTC-02266,37,Female,Block 8 Campus,Certificate in Auto Mechanics,1,2023,Semester 2,2024,Referral,72.4,1,Tertiary,1,0,83.6,80.5,0,0,Graduated,0
GTC-02267,21,Female,Extension Campus - Mogoditshane,Diploma in IT,2,2025,Semester 1,2027,Open Day,27.2,0,Secondary,0,0,79.1,52.6,1,0,Active,1
GTC-02268,38,Female,Block 8 Campus,Certificate in Auto Mechanics,1,2024,Semester 2,2025,Open Day,37.3,1,Tertiary,0,0,82.4,42.6,2,2,Graduated,0
GTC-02269,30,Female,Main Campus - Gaborone,Certificate in Hospitality,1,2023,Semester 2,2024,Open Day,37.9,0,Tertiary,0,1,68.4,30.0,4,3,Dropped Out,0
GTC-02270,31,Male,Extension Campus - Mogoditshane,Certificate in Business Admin,1,2025,Semester 1,2026,Website Form,0.5,1,Secondary,1,0,90.0,48.9,2,2,Dropped Out,0
GTC-02271,37,Female,Main Campus - Gaborone,Certificate in Construction,1,2025,Semester 1,2026,Referral,40.5,0,None,0,0,60.9,30.0,2,3,Active,1
GTC-02272,25,Female,Block 8 Campus,Diploma in IT,2,2025,Semester 2,2027,Facebook Ad,51.7,1,Secondary,0,0,84.1,33.0,1,1,Active,1
GTC-02273,43,Female,Extension Campus - Mogoditshane,Certificate in Construction,1,2025,Semester 2,2026,Open Day,10.3,1,Secondary,0,1,67.5,30.5,4,3,Dropped Out,0
GTC-02274,36,Female,Main Campus - Gaborone,Certificate in Construction,1,2024,Semester 2,2025,Open Day,40.8,1,Tertiary,0,1,77.9,37.9,2,2,Graduated,0
GTC-02275,20,Male,Extension Campus - Mogoditshane,Certificate in Auto Mechanics,1,2024,Semester 2,2025,Open Day,50.6,1,Primary,1,1,66.0,30.0,2,3,Dropped Out,0
GTC-02276,28,Female,Block 8 Campus,Certificate in Business Admin,1,2024,Semester 1,2025,Agent,27.7,1,None,1,0,86.2,55.5,0,0,Graduated,0
GTC-02277,39,Female,Main Campus - Gaborone,Diploma in Engineering,2,2023,Semester 1,2025,School Fair,79.7,0,Tertiary,1,1,57.7,30.0,1,2,Dropped Out,0
GTC-02278,44,Male,Extension Campus - Mogoditshane,Diploma in Health Sciences,2,2023,Semester 1,2025,Facebook Ad,50.7,0,Tertiary,0,0,69.0,30.0,1,2,Dropped Out,0
GTC-02279,43,Female,Main Campus - Gaborone,Certificate in Auto Mechanics,1,2024,Semester 1,2025,Walk-In,50.2,1,Primary,0,0,59.1,30.5,1,2,Dropped Out,0
GTC-02280,39,Female,Extension Campus - Mogoditshane,Certificate in Construction,1,2024,Semester 1,2025,Walk-In,58.5,1,Secondary,0,0,79.9,71.6,0,0,Graduated,0
GTC-02281,42,Male,Extension Campus - Mogoditshane,Certificate in Business Admin,1,2023,Semester 2,2024,School Fair,60.6,1,Primary,1,1,64.5,30.0,2,3,Dropped Out,0
GTC-02282,39,Male,Extension Campus - Mogoditshane,Certificate in Construction,1,2024,Semester 2,2025,Facebook Ad,6.2,1,Primary,0,0,73.8,73.4,0,1,Graduated,0
