request_id,department,service_type,channel,district,officer_id,submit_date,resolution_date,sla_target_days,actual_days,within_sla,sla_breach_days,escalated,status,complexity,citizen_satisfaction
BPS-03447,Immigration,Border Documentation,In-Person,Francistown,IMG-002,2024-06-09,2024-07-02,30,23.0,1,0.0,0,Resolved,0.9,3.3
BPS-04566,Motor Registry,Driver Licence,Digital,Francistown,MTR-010,2023-12-08,2023-12-10,5,2.2,1,0.0,0,Resolved,0.95,5.0
BPS-00955,Education,Student Enrollment,In-Person,Maun,EDU-009,2024-03-25,2024-04-04,14,10.2,1,0.0,0,Resolved,0.9,
BPS-04986,Motor Registry,Roadworthy Certificate,Phone,Francistown,MTR-013,2024-02-09,2024-02-12,5,3.9,1,0.0,0,Resolved,1.0,4.6
BPS-02736,Social Welfare,Orphan Welfare,In-Person,Lobatse,SWL-007,2024-12-06,2024-12-23,21,17.3,1,0.0,0,Resolved,1.2,3.4
BPS-04904,Motor Registry,Vehicle Licensing,In-Person,Maun,MTR-013,2023-08-27,2023-08-28,5,1.9,1,0.0,0,Resolved,0.9,4.9
BPS-04736,Motor Registry,Number Plate,Post,Palapye,MTR-004,2022-12-14,2022-12-19,5,5.8,0,0.8,0,Resolved,0.8,4.3
BPS-04824,Motor Registry,Roadworthy Certificate,In-Person,Gaborone,MTR-002,2022-10-16,2022-10-19,5,3.1,1,0.0,0,Resolved,1.0,
BPS-01219,Education,Scholarship Application,In-Person,Molepolole,EDU-007,2024-03-28,2024-04-08,14,11.3,1,0.0,0,Resolved,1.4,4.1
BPS-01528,Police,Document Request,In-Person,Gaborone,POL-001,2022-01-10,2022-01-15,5,5.1,0,0.1,0,Resolved,0.75,2.9
BPS-03988,Works,Property Maintenance,In-Person,Gaborone,WRK-007,2022-05-15,2022-05-25,14,10.9,1,0.0,0,Resolved,1.0,
BPS-01301,Education,Scholarship Application,Digital,Kanye,EDU-002,2022-06-11,2022-06-19,14,8.3,1,0.0,0,Resolved,1.4,
BPS-04892,Motor Registry,Vehicle Licensing,In-Person,Lobatse,MTR-004,2022-06-27,2022-06-28,5,1.9,1,0.0,0,Resolved,0.9,5.0
BPS-00161,Health,Specialist Referral,In-Person,Molepolole,HLT-005,2024-04-17,2024-04-21,7,4.2,1,0.0,0,Resolved,1.2,
BPS-04068,Works,Utility Request,In-Person,Palapye,WRK-001,2024-05-09,2024-05-20,14,11.4,1,0.0,0,Resolved,0.9,3.5
BPS-00957,Education,School Admin,In-Person,Gaborone,EDU-008,2024-02-07,2024-02-18,14,11.7,1,0.0,0,Resolved,0.8,4.7
BPS-03792,Land Board,Consent to Transfer,In-Person,Serowe,LBD-003,2024-06-25,2024-08-15,21,51.8,0,30.8,1,Resolved,1.3,1.1
BPS-03235,Immigration,Permanent Residency,In-Person,Francistown,IMG-001,2024-12-02,2024-12-24,30,22.4,1,0.0,0,Resolved,1.4,3.9
BPS-02870,Social Welfare,Destitute Support,In-Person,Maun,SWL-001,2024-01-03,2024-02-06,21,34.9,0,13.9,1,Resolved,1.3,2.0
BPS-03778,Land Board,Land Use Approval,Digital,Lobatse,LBD-001,2022-01-27,2022-02-27,21,31.0,0,10.0,1,Resolved,1.6,1.8
BPS-04434,Motor Registry,Roadworthy Certificate,Digital,Gaborone,MTR-008,2024-10-06,2024-10-08,5,2.0,1,0.0,0,Resolved,1.0,4.8
BPS-02962,Social Welfare,Destitute Support,In-Person,Kanye,SWL-004,2023-07-25,2023-08-13,21,19.3,1,0.0,0,Resolved,1.3,3.9
BPS-02201,BURS,Tax Registration,In-Person,Palapye,BRS-012,2022-07-09,2022-07-23,10,14.1,0,4.1,0,Resolved,0.9,
BPS-00099,Health,Facility Request,In-Person,Serowe,HLT-011,2022-11-21,2022-11-27,7,6.8,1,0.0,0,Resolved,1.1,4.1
BPS-02558,Social Welfare,Old Age Pension,Phone,Kanye,SWL-007,2022-07-15,2022-08-01,21,17.2,1,0.0,0,Resolved,1.1,
BPS-03184,Immigration,Border Documentation,In-Person,Molepolole,IMG-001,2024-06-21,2024-07-11,30,20.1,1,0.0,0,Resolved,0.9,3.4
BPS-00254,Health,Patient Query,In-Person,Kanye,HLT-010,2023-10-19,2023-10-25,7,6.7,1,0.0,0,Resolved,0.7,4.8
BPS-03924,Works,Asset Management,Digital,Kanye,WRK-008,2022-04-24,2022-04-26,14,2.6,1,0.0,0,Resolved,1.1,5.0
BPS-04200,Works,Utility Request,Phone,Maun,WRK-001,2022-11-09,2022-11-21,14,12.0,1,0.0,0,Resolved,0.9,3.4
BPS-01446,Education,Scholarship Application,Post,Palapye,EDU-006,2023-03-16,2023-03-31,14,15.4,0,1.4,0,Resolved,1.4,3.2
BPS-01649,Police,Clearance Certificate,In-Person,Kanye,POL-011,2024-04-13,2024-04-19,5,6.1,0,1.1,0,Resolved,0.85,3.0
BPS-04683,Motor Registry,Vehicle Licensing,In-Person,Molepolole,MTR-003,2024-09-07,2024-09-11,5,4.5,1,0.0,0,Resolved,0.9,4.9
BPS-04724,Motor Registry,Number Plate,Phone,Francistown,MTR-003,2023-09-26,2023-09-27,5,1.8,1,0.0,0,Resolved,0.8,4.8
BPS-03992,Works,Asset Management,Phone,Palapye,WRK-004,2024-08-09,2024-08-19,14,10.0,1,0.0,0,Resolved,1.1,
BPS-01697,Police,Protection Service,In-Person,Francistown,POL-006,2022-10-14,2022-10-17,5,3.3,1,0.0,0,Resolved,1.3,4.2
BPS-03192,Immigration,Permanent Residency,In-Person,Gaborone,IMG-004,2023-12-08,2024-01-23,30,46.1,0,16.1,1,Resolved,1.4,1.9
BPS-04500,Motor Registry,Number Plate,Digital,Lobatse,MTR-012,2024-08-21,2024-08-22,5,1.0,1,0.0,0,Resolved,0.8,5.0
BPS-01155,Education,Student Enrollment,Digital,Gaborone,EDU-009,2023-08-17,2023-08-29,14,12.3,1,0.0,0,Resolved,0.9,4.2
BPS-02256,BURS,Assessment Dispute,In-Person,Maun,BRS-010,2022-09-15,2022-09-29,10,14.2,0,4.2,0,Resolved,1.5,2.9
BPS-01683,Police,Protection Service,Digital,Serowe,POL-014,2022-09-18,2022-09-19,5,1.0,1,0.0,0,Resolved,1.3,4.3
BPS-03171,Immigration,Border Documentation,Phone,Gaborone,IMG-006,2024-01-11,2024-01-25,30,14.7,1,0.0,0,Resolved,0.9,3.9
BPS-02057,BURS,VAT Filing,Phone,Lobatse,BRS-006,2022-04-21,2022-04-27,10,6.9,1,0.0,0,Resolved,1.0,4.6
BPS-04091,Works,Property Maintenance,In-Person,Gaborone,WRK-003,2023-08-16,2023-08-22,14,6.8,1,0.0,0,Resolved,1.0,2.8
BPS-03109,Immigration,Permanent Residency,In-Person,Palapye,IMG-007,2024-07-30,2024-09-10,30,42.2,0,12.2,0,Resolved,1.4,2.5
BPS-04549,Motor Registry,Driver Licence,In-Person,Serowe,MTR-010,2024-08-22,2024-08-25,5,3.6,1,0.0,0,Resolved,0.95,
BPS-03724,Land Board,Consent to Transfer,Digital,Gaborone,LBD-006,2023-08-18,2023-08-31,21,13.9,1,0.0,0,Resolved,1.3,2.9
BPS-02050,BURS,Tax Registration,In-Person,Molepolole,BRS-010,2023-03-01,2023-03-08,10,7.1,1,0.0,0,Resolved,0.9,4.3
BPS-03644,Land Board,Consent to Transfer,In-Person,Palapye,LBD-006,2023-08-22,2023-10-21,21,60.2,0,39.2,1,Resolved,1.3,1.0
BPS-04928,Motor Registry,Vehicle Licensing,In-Person,Lobatse,MTR-013,2022-08-02,2022-08-05,5,3.0,1,0.0,0,Resolved,0.9,5.0
BPS-00624,Health,Facility Request,In-Person,Lobatse,HLT-008,2023-01-06,2023-01-17,7,11.7,0,4.7,1,Resolved,1.1,2.3
BPS-00263,Health,Facility Request,In-Person,Kanye,HLT-008,2023-02-21,2023-02-22,7,1.0,1,0.0,0,Resolved,1.1,4.3
BPS-03370,Immigration,Work Permit,In-Person,Serowe,IMG-002,2022-03-18,2022-04-21,30,34.7,0,4.7,1,Resolved,1.2,2.3
BPS-04062,Works,Utility Request,In-Person,Kanye,WRK-009,2022-01-11,2022-01-22,14,11.7,1,0.0,0,Resolved,0.9,
BPS-01803,Police,Document Request,In-Person,Gaborone,POL-013,2024-08-27,2024-08-29,5,2.4,1,0.0,0,Resolved,0.75,3.4
BPS-04737,Motor Registry,Driver Licence,In-Person,Gaborone,MTR-011,2024-11-22,2024-11-27,5,5.1,0,0.1,0,Resolved,0.95,3.7
BPS-04993,Motor Registry,Roadworthy Certificate,In-Person,Serowe,MTR-005,2023-07-12,2023-07-16,5,4.5,1,0.0,0,Resolved,1.0,
BPS-02386,BURS,Compliance Certificate,In-Person,Maun,BRS-007,2024-06-19,2024-06-25,10,6.0,1,0.0,0,Resolved,0.85,4.5
BPS-01960,Police,Case Registration,Digital,Lobatse,POL-007,2024-09-29,2024-10-03,5,4.4,1,0.0,0,Resolved,1.1,4.7
BPS-02977,Social Welfare,Orphan Welfare,In-Person,Francistown,SWL-008,2024-03-04,2024-04-04,21,31.8,0,10.8,1,Resolved,1.2,
BPS-00489,Health,Specialist Referral,In-Person,Lobatse,HLT-004,2022-10-02,2022-10-14,7,12.3,0,5.3,0,Resolved,1.2,2.8
BPS-01844,Police,Case Registration,Phone,Molepolole,POL-014,2023-06-02,2023-06-06,5,4.6,1,0.0,0,Resolved,1.1,3.7
BPS-01735,Police,Document Request,Post,Gaborone,POL-004,2022-05-16,2022-05-21,5,5.6,0,0.6,0,Resolved,0.75,2.7
BPS-02912,Social Welfare,Old Age Pension,In-Person,Gaborone,SWL-005,2024-07-28,2024-08-20,21,23.5,0,2.5,0,Resolved,1.1,
BPS-03220,Immigration,Work Permit,Post,Lobatse,IMG-004,2022-03-10,2022-04-27,30,48.4,0,18.4,0,Resolved,1.2,2.2
BPS-00147,Health,Medical Certificate,In-Person,Lobatse,HLT-002,2024-09-23,2024-09-24,7,1.1,1,0.0,0,Resolved,0.8,
BPS-01987,Police,Document Request,Phone,Maun,POL-002,2023-08-01,2023-08-05,5,4.0,1,0.0,0,Resolved,0.75,
BPS-01370,Education,Teacher Posting,In-Person,Maun,EDU-002,2023-04-29,2023-05-09,14,10.4,1,0.0,0,Resolved,1.3,3.8
BPS-02812,Social Welfare,Social Grant,Phone,Molepolole,SWL-005,2024-06-08,2024-06-20,21,12.1,1,0.0,0,Resolved,1.0,3.1
BPS-00660,Health,Facility Request,In-Person,Palapye,HLT-010,2023-10-29,2023-11-02,7,4.6,1,0.0,0,Resolved,1.1,
BPS-01795,Police,Protection Service,In-Person,Palapye,POL-010,2022-01-03,2022-01-10,5,7.0,0,2.0,1,Resolved,1.3,2.0
BPS-02512,Social Welfare,Social Grant,Digital,Maun,SWL-007,2024-07-12,2024-07-27,21,15.9,1,0.0,0,Resolved,1.0,4.4
BPS-03398,Immigration,Work Permit,Post,Gaborone,IMG-003,2022-12-15,2023-02-13,30,60.5,0,30.5,1,Resolved,1.2,1.6
BPS-04283,Works,Asset Management,In-Person,Francistown,WRK-007,2022-05-27,2022-06-16,14,20.7,0,6.7,0,Resolved,1.1,
BPS-01148,Education,School Admin,Phone,Molepolole,EDU-002,2023-06-23,2023-06-26,14,3.5,1,0.0,0,Resolved,0.8,4.1
BPS-03273,Immigration,Border Documentation,Phone,Palapye,IMG-004,2024-02-07,2024-03-04,30,26.2,1,0.0,0,Resolved,0.9,
BPS-00609,Health,Patient Query,Phone,Molepolole,HLT-007,2023-09-14,2023-09-15,7,1.0,1,0.0,0,Resolved,0.7,4.3
BPS-03583,Land Board,Land Certificate,In-Person,Maun,LBD-001,2022-07-09,2022-10-16,21,99.4,0,78.4,1,Resolved,1.2,1.5
BPS-01931,Police,Clearance Certificate,Phone,Kanye,POL-006,2023-07-04,2023-07-05,5,1.3,1,0.0,0,Resolved,0.85,4.8
BPS-00198,Health,Specialist Referral,Digital,Francistown,HLT-002,2023-09-26,2023-09-30,7,4.3,1,0.0,0,Resolved,1.2,4.7
BPS-02932,Social Welfare,Old Age Pension,In-Person,Kanye,SWL-002,2024-05-14,2024-05-29,21,15.8,1,0.0,0,Resolved,1.1,4.3
BPS-02328,BURS,VAT Filing,In-Person,Lobatse,BRS-004,2024-06-10,2024-06-16,10,6.7,1,0.0,0,Resolved,1.0,4.2
BPS-04390,Motor Registry,Vehicle Licensing,Digital,Maun,MTR-013,2024-11-22,2024-11-23,5,1.8,1,0.0,0,Resolved,0.9,5.0
BPS-00767,Health,Patient Query,In-Person,Kanye,HLT-008,2022-12-19,2022-12-23,7,4.2,1,0.0,0,Resolved,0.7,3.9
BPS-04497,Motor Registry,Roadworthy Certificate,In-Person,Kanye,MTR-013,2023-03-14,2023-03-15,5,1.4,1,0.0,0,Resolved,1.0,5.0
BPS-04219,Works,Property Maintenance,In-Person,Gaborone,WRK-001,2024-08-09,2024-08-23,14,14.2,0,0.2,0,Resolved,1.0,2.7
BPS-03256,Immigration,Citizenship Application,In-Person,Kanye,IMG-005,2024-01-23,2024-03-06,30,43.1,0,13.1,0,Resolved,1.6,2.2
BPS-00203,Health,Specialist Referral,Digital,Maun,HLT-010,2022-12-17,2022-12-24,7,7.1,0,0.1,0,Resolved,1.2,2.5
BPS-03511,Land Board,Consent to Transfer,Digital,Molepolole,LBD-002,2022-05-26,2022-07-28,21,63.5,0,42.5,1,Resolved,1.3,1.0
BPS-01734,Police,Clearance Certificate,In-Person,Serowe,POL-010,2024-05-05,2024-05-08,5,3.7,1,0.0,0,Resolved,0.85,3.1
BPS-02778,Social Welfare,Orphan Welfare,In-Person,Maun,SWL-001,2022-09-20,2022-10-10,21,20.8,1,0.0,0,Resolved,1.2,
BPS-01708,Police,Clearance Certificate,In-Person,Gaborone,POL-008,2023-05-15,2023-05-21,5,6.6,0,1.6,0,Resolved,0.85,
BPS-03475,Land Board,Land Use Approval,In-Person,Molepolole,LBD-002,2022-10-05,2022-11-29,21,55.3,0,34.3,1,Resolved,1.6,1.6
BPS-00855,Education,Scholarship Application,In-Person,Gaborone,EDU-003,2023-01-26,2023-02-20,14,25.2,0,11.2,0,Resolved,1.4,2.8
BPS-04738,Motor Registry,Roadworthy Certificate,In-Person,Francistown,MTR-004,2024-07-08,2024-07-11,5,3.4,1,0.0,0,Resolved,1.0,4.6
BPS-04098,Works,Asset Management,Digital,Palapye,WRK-009,2024-12-19,2024-12-27,14,8.4,1,0.0,0,Resolved,1.1,4.5
BPS-02161,BURS,Assessment Dispute,Digital,Francistown,BRS-007,2022-08-18,2022-08-21,10,3.7,1,0.0,0,Resolved,1.5,4.5
BPS-00699,Health,Facility Request,Phone,Serowe,HLT-005,2022-12-28,2023-01-03,7,6.4,1,0.0,0,Resolved,1.1,3.6
BPS-04948,Motor Registry,Roadworthy Certificate,In-Person,Maun,MTR-013,2023-04-13,2023-04-16,5,3.2,1,0.0,0,Resolved,1.0,5.0
BPS-03000,Social Welfare,Orphan Welfare,In-Person,Francistown,SWL-004,2022-10-13,2022-11-03,21,21.7,0,0.7,0,Resolved,1.2,2.1
BPS-03697,Land Board,Land Allocation,Phone,Gaborone,LBD-005,2023-03-11,2023-04-30,21,50.5,0,29.5,1,Resolved,1.5,1.1
BPS-01637,Police,Protection Service,Post,Kanye,POL-007,2024-07-26,2024-07-31,5,5.1,0,0.1,0,Resolved,1.3,2.5
BPS-03458,Land Board,Consent to Transfer,Digital,Francistown,LBD-001,2022-06-28,2022-08-05,21,38.5,0,17.5,1,Resolved,1.3,1.6
BPS-03582,Land Board,Land Certificate,In-Person,Palapye,LBD-001,2024-12-20,2025-03-16,21,86.2,0,65.2,1,Resolved,1.2,
BPS-01292,Education,School Admin,Digital,Lobatse,EDU-007,2024-09-04,2024-09-16,14,12.2,1,0.0,0,Resolved,0.8,3.8
BPS-04660,Motor Registry,Number Plate,Post,Palapye,MTR-001,2022-06-19,2022-06-22,5,3.4,1,0.0,0,Resolved,0.8,4.6
BPS-01854,Police,Document Request,In-Person,Palapye,POL-003,2022-05-07,2022-05-11,5,4.1,1,0.0,0,Resolved,0.75,3.6
BPS-03764,Land Board,Land Use Approval,In-Person,Serowe,LBD-002,2023-02-09,2023-05-22,21,102.3,0,81.3,1,Resolved,1.6,1.0
BPS-03305,Immigration,Border Documentation,In-Person,Maun,IMG-005,2022-02-09,2022-03-14,30,33.7,0,3.7,0,Resolved,0.9,1.9
BPS-04913,Motor Registry,Roadworthy Certificate,Phone,Serowe,MTR-009,2023-01-30,2023-02-02,5,3.4,1,0.0,0,Resolved,1.0,5.0
BPS-03744,Land Board,Land Use Approval,Phone,Kanye,LBD-002,2023-09-29,2023-12-11,21,73.7,0,52.7,1,Resolved,1.6,
BPS-03446,Immigration,Work Permit,Digital,Lobatse,IMG-002,2022-10-19,2022-11-02,30,14.7,1,0.0,0,Resolved,1.2,
BPS-01999,Police,Document Request,In-Person,Maun,POL-014,2023-05-20,2023-05-22,5,2.9,1,0.0,0,Resolved,0.75,
BPS-00664,Health,Facility Request,Digital,Francistown,HLT-006,2022-01-17,2022-01-19,7,2.6,1,0.0,0,Resolved,1.1,4.0
BPS-04780,Motor Registry,Roadworthy Certificate,Phone,Lobatse,MTR-005,2022-02-10,2022-02-11,5,1.9,1,0.0,0,Resolved,1.0,4.6
BPS-03749,Land Board,Consent to Transfer,Digital,Kanye,LBD-004,2023-01-24,2023-04-02,21,68.7,0,47.7,1,Resolved,1.3,1.8
BPS-04414,Motor Registry,Vehicle Licensing,In-Person,Francistown,MTR-012,2024-05-25,2024-05-26,5,1.3,1,0.0,0,Resolved,0.9,
BPS-04745,Motor Registry,Roadworthy Certificate,In-Person,Maun,MTR-010,2023-11-29,2023-12-02,5,3.2,1,0.0,0,Resolved,1.0,
BPS-00710,Health,Facility Request,Phone,Palapye,HLT-001,2022-06-15,2022-06-26,7,11.8,0,4.8,1,Resolved,1.1,2.2
BPS-01283,Education,Student Enrollment,Digital,Palapye,EDU-009,2023-10-12,2023-10-21,14,9.0,1,0.0,0,Resolved,0.9,5.0
BPS-02676,Social Welfare,Orphan Welfare,Phone,Lobatse,SWL-008,2023-10-21,2023-10-25,21,4.8,1,0.0,0,Resolved,1.2,4.0
BPS-04030,Works,Asset Management,Digital,Serowe,WRK-005,2022-03-11,2022-03-23,14,12.7,1,0.0,0,Resolved,1.1,
BPS-01307,Education,School Admin,Digital,Kanye,EDU-004,2024-09-18,2024-09-22,14,4.1,1,0.0,0,Resolved,0.8,4.2
BPS-02238,BURS,VAT Filing,Post,Lobatse,BRS-011,2023-02-20,2023-02-26,10,6.3,1,0.0,0,Resolved,1.0,4.3
BPS-03303,Immigration,Citizenship Application,Phone,Kanye,IMG-005,2024-11-01,2024-12-13,30,42.1,0,12.1,1,Resolved,1.6,2.4
BPS-02039,BURS,VAT Filing,Post,Molepolole,BRS-004,2022-08-10,2022-08-20,10,10.1,0,0.1,0,Resolved,1.0,
BPS-01530,Police,Clearance Certificate,Digital,Maun,POL-010,2024-06-21,2024-06-22,5,1.0,1,0.0,0,Resolved,0.85,
BPS-01664,Police,Case Registration,In-Person,Francistown,POL-009,2022-06-19,2022-06-22,5,3.3,1,0.0,0,Resolved,1.1,4.7
BPS-04935,Motor Registry,Vehicle Licensing,Digital,Francistown,MTR-014,2022-01-14,2022-01-15,5,1.9,1,0.0,0,Resolved,0.9,5.0
BPS-04954,Motor Registry,Vehicle Licensing,In-Person,Francistown,MTR-011,2022-02-14,2022-02-18,5,4.9,1,0.0,0,Resolved,0.9,5.0
BPS-03628,Land Board,Land Allocation,In-Person,Lobatse,LBD-005,2023-07-12,2023-10-13,21,93.7,0,72.7,1,Resolved,1.5,1.7
BPS-02694,Social Welfare,Old Age Pension,Phone,Molepolole,SWL-008,2023-01-18,2023-02-04,21,17.0,1,0.0,0,Resolved,1.1,4.1
BPS-03061,Social Welfare,Old Age Pension,In-Person,Serowe,SWL-004,2024-05-13,2024-06-06,21,24.0,0,3.0,1,Resolved,1.1,1.6
BPS-01598,Police,Document Request,Digital,Francistown,POL-010,2023-06-22,2023-06-26,5,4.2,1,0.0,0,Resolved,0.75,3.9
BPS-02730,Social Welfare,Orphan Welfare,In-Person,Molepolole,SWL-006,2023-07-08,2023-07-24,21,16.9,1,0.0,0,Resolved,1.2,3.6
BPS-02626,Social Welfare,Old Age Pension,Post,Molepolole,SWL-004,2022-03-20,2022-04-04,21,15.4,1,0.0,0,Resolved,1.1,4.2
BPS-03158,Immigration,Permanent Residency,In-Person,Maun,IMG-007,2024-07-22,2024-08-30,30,39.1,0,9.1,1,Resolved,1.4,
BPS-03315,Immigration,Border Documentation,In-Person,Maun,IMG-007,2022-09-15,2022-10-05,30,20.0,1,0.0,0,Resolved,0.9,3.9
BPS-01723,Police,Protection Service,In-Person,Kanye,POL-005,2022-02-18,2022-02-25,5,7.1,0,2.1,1,Resolved,1.3,2.3
BPS-01060,Education,Teacher Posting,Post,Gaborone,EDU-003,2022-06-23,2022-07-08,14,15.9,0,1.9,0,Resolved,1.3,2.3
BPS-04637,Motor Registry,Roadworthy Certificate,Phone,Palapye,MTR-014,2023-11-26,2023-11-30,5,4.2,1,0.0,0,Resolved,1.0,4.9
BPS-03243,Immigration,Border Documentation,In-Person,Palapye,IMG-001,2022-10-29,2022-11-09,30,11.5,1,0.0,0,Resolved,0.9,3.6
BPS-01679,Police,Clearance Certificate,In-Person,Palapye,POL-008,2024-09-07,2024-09-12,5,5.4,0,0.4,0,Resolved,0.85,2.8
BPS-01758,Police,Clearance Certificate,In-Person,Maun,POL-013,2023-05-29,2023-06-02,5,4.2,1,0.0,0,Resolved,0.85,4.1
BPS-04192,Works,Utility Request,Digital,Gaborone,WRK-002,2024-01-16,2024-01-25,14,9.7,1,0.0,0,Resolved,0.9,4.2
BPS-00564,Health,Specialist Referral,In-Person,Serowe,HLT-002,2022-11-19,2022-11-23,7,4.7,1,0.0,0,Resolved,1.2,4.0
BPS-02791,Social Welfare,Destitute Support,Digital,Serowe,SWL-005,2024-06-21,2024-07-10,21,19.3,1,0.0,0,Resolved,1.3,
BPS-00864,Education,School Admin,In-Person,Molepolole,EDU-005,2024-05-03,2024-05-19,14,16.4,0,2.4,0,Resolved,0.8,2.3
BPS-01485,Police,Clearance Certificate,Phone,Maun,POL-013,2025-01-12,2025-01-16,5,4.8,1,0.0,0,Resolved,0.85,3.7
BPS-00207,Health,Specialist Referral,In-Person,Kanye,HLT-006,2024-03-27,2024-04-05,7,9.9,0,2.9,0,Resolved,1.2,3.0
BPS-04489,Motor Registry,Vehicle Licensing,Digital,Serowe,MTR-014,2023-05-18,2023-05-19,5,1.5,1,0.0,0,Resolved,0.9,5.0
BPS-00871,Education,Teacher Posting,Digital,Palapye,EDU-008,2022-07-23,2022-08-02,14,10.3,1,0.0,0,Resolved,1.3,4.7
BPS-04494,Motor Registry,Roadworthy Certificate,Post,Palapye,MTR-011,2022-03-09,2022-03-13,5,4.3,1,0.0,0,Resolved,1.0,5.0
BPS-00503,Health,Medical Certificate,In-Person,Molepolole,HLT-009,2022-11-03,2022-11-04,7,1.1,1,0.0,0,Resolved,0.8,3.8
BPS-01029,Education,Teacher Posting,Digital,Maun,EDU-001,2024-09-25,2024-10-07,14,12.9,1,0.0,0,Resolved,1.3,4.1
BPS-03841,Land Board,Land Certificate,Phone,Serowe,LBD-001,2023-07-20,2023-08-31,21,42.0,0,21.0,1,Resolved,1.2,
BPS-02691,Social Welfare,Destitute Support,Digital,Gaborone,SWL-004,2022-07-25,2022-08-03,21,9.5,1,0.0,0,Resolved,1.3,3.9
BPS-01571,Police,Case Registration,In-Person,Gaborone,POL-001,2023-11-10,2023-11-16,5,6.9,0,1.9,0,Resolved,1.1,
BPS-02774,Social Welfare,Old Age Pension,Digital,Molepolole,SWL-003,2023-08-15,2023-08-18,21,3.9,1,0.0,0,Resolved,1.1,2.8
BPS-02732,Social Welfare,Old Age Pension,Digital,Kanye,SWL-001,2025-01-28,2025-02-21,21,24.5,0,3.5,0,Resolved,1.1,
BPS-00805,Health,Facility Request,In-Person,Serowe,HLT-001,2022-11-23,2022-11-28,7,5.4,1,0.0,0,Resolved,1.1,4.1
BPS-03646,Land Board,Land Allocation,Digital,Maun,LBD-002,2024-04-11,2024-05-08,21,27.0,0,6.0,1,Resolved,1.5,1.5
BPS-02455,BURS,Compliance Certificate,In-Person,Francistown,BRS-005,2022-11-23,2022-11-29,10,6.6,1,0.0,0,Resolved,0.85,3.3
BPS-04599,Motor Registry,Roadworthy Certificate,In-Person,Francistown,MTR-008,2024-09-08,2024-09-11,5,3.5,1,0.0,0,Resolved,1.0,5.0
BPS-03105,Immigration,Border Documentation,In-Person,Molepolole,IMG-002,2023-09-09,2023-09-25,30,16.2,1,0.0,0,Resolved,0.9,3.4
BPS-04876,Motor Registry,Number Plate,In-Person,Palapye,MTR-009,2022-03-20,2022-03-21,5,1.0,1,0.0,0,Resolved,0.8,5.0
BPS-00201,Health,Medical Certificate,Digital,Maun,HLT-005,2022-11-28,2022-12-01,7,3.4,1,0.0,0,Resolved,0.8,4.9
BPS-03100,Immigration,Border Documentation,Digital,Maun,IMG-003,2023-02-23,2023-03-14,30,19.8,1,0.0,0,Resolved,0.9,4.1
BPS-02279,BURS,Compliance Certificate,In-Person,Palapye,BRS-011,2022-10-31,2022-11-07,10,7.8,1,0.0,0,Resolved,0.85,
BPS-03562,Land Board,Land Certificate,In-Person,Gaborone,LBD-001,2024-04-12,2024-05-23,21,41.6,0,20.6,1,Resolved,1.2,1.0
BPS-04475,Motor Registry,Vehicle Licensing,In-Person,Gaborone,MTR-011,2025-01-24,2025-01-27,5,3.7,1,0.0,0,Resolved,0.9,
BPS-04515,Motor Registry,Driver Licence,In-Person,Kanye,MTR-011,2022-04-16,2022-04-19,5,3.2,1,0.0,0,Resolved,0.95,
BPS-00392,Health,Specialist Referral,In-Person,Maun,HLT-008,2022-12-09,2022-12-20,7,11.0,0,4.0,1,Resolved,1.2,2.1
BPS-01496,Police,Document Request,Phone,Kanye,POL-011,2024-05-09,2024-05-14,5,5.2,0,0.2,0,Resolved,0.75,
BPS-02696,Social Welfare,Destitute Support,In-Person,Serowe,SWL-004,2022-12-25,2023-01-29,21,35.9,0,14.9,1,Resolved,1.3,1.9
BPS-02028,BURS,Assessment Dispute,Phone,Molepolole,BRS-010,2024-10-30,2024-11-16,10,17.7,0,7.7,0,Resolved,1.5,3.4
BPS-02569,Social Welfare,Old Age Pension,In-Person,Maun,SWL-004,2022-10-03,2022-10-30,21,27.6,0,6.6,1,Resolved,1.1,2.5
BPS-00065,Health,Medical Certificate,In-Person,Maun,HLT-007,2024-08-03,2024-08-10,7,7.2,0,0.2,0,Resolved,0.8,3.0
BPS-03885,Works,Utility Request,Digital,Molepolole,WRK-001,2022-01-06,2022-01-12,14,6.8,1,0.0,0,Resolved,0.9,5.0
BPS-02063,BURS,Assessment Dispute,In-Person,Lobatse,BRS-001,2024-07-02,2024-07-17,10,15.3,0,5.3,0,Resolved,1.5,3.4
BPS-00493,Health,Medical Certificate,In-Person,Kanye,HLT-011,2022-07-31,2022-08-04,7,4.8,1,0.0,0,Resolved,0.8,3.5
BPS-00380,Health,Facility Request,Phone,Molepolole,HLT-006,2022-07-27,2022-07-31,7,4.6,1,0.0,0,Resolved,1.1,3.4
BPS-04860,Motor Registry,Driver Licence,In-Person,Palapye,MTR-003,2022-12-28,2022-12-30,5,2.6,1,0.0,0,Resolved,0.95,4.3
BPS-03994,Works,Asset Management,In-Person,Kanye,WRK-005,2023-12-01,2023-12-19,14,18.1,0,4.1,0,Resolved,1.1,2.1
BPS-04888,Motor Registry,Roadworthy Certificate,In-Person,Serowe,MTR-007,2023-03-19,2023-03-24,5,5.0,1,0.0,0,Resolved,1.0,4.7
BPS-01077,Education,Teacher Posting,Digital,Serowe,EDU-007,2024-08-28,2024-08-31,14,3.6,1,0.0,0,Resolved,1.3,3.7
