property_id,city,suburb,property_type,transaction_type,agent,bedrooms,bathrooms,floor_area_sqm,plot_size_sqm,age_years,has_pool,has_garage,is_gated_community,true_market_value,listed_price,sale_price,monthly_rent_bwp,rental_yield_pct,pricing_error_pct,commission_earned_bwp,commission_lost_bwp,listing_date,closed_date,days_on_market,viewings_count,referral_source,client_satisfaction,deal_status
PPG-01841,Francistown,Monarch,Retail Space,Rental,Agent_Neo,0,0,170,1913,31,0,1,0,4079999.9999999995,23800.0,23800.0,23800.0,7.0,0.0,23800.0,0.0,2025-01-04,2025-02-13,40,6,Agent Network,3.0,Closed
PPG-01842,Maun,Matlapana,Warehouse,Rental,Agent_Mpho,0,0,382,614,11,0,0,1,6222857.142857143,36300.0,36300.0,36300.0,7.0,0.0,36300.0,0.0,2024-09-19,2024-11-01,43,4,Referral,,Closed
PPG-01843,Gaborone,Mogoditshane,Apartment,Sale,Agent_Lesego,3,2,406,1023,30,0,0,0,756000.0,767000.0,718000.0,0.0,0.0,1.46,35900.0,0.0,2025-03-15,2025-06-08,85,8,Referral,,Closed
PPG-01844,Francistown,Monarch,Commercial Office,Sale,Agent_Kabo,0,0,558,617,11,0,0,1,6045000.0,6120000.0,5939000.0,0.0,0.0,1.24,296950.0,0.0,2025-01-13,2025-01-28,15,6,Walk-in,4.3,Closed
PPG-01845,Francistown,Tati Siding,Apartment,Rental,Agent_Neo,1,1,531,1949,27,0,0,0,1885714.2857142854,11000.0,11000.0,11000.0,7.0,0.0,11000.0,0.0,2024-12-02,2024-12-17,15,1,Cold Call,3.9,Closed
PPG-01846,Gaborone,Phase 2,Retail Space,Rental,Agent_Tshepho,0,0,528,1707,1,0,1,0,4919999.999999999,28700.0,28700.0,28700.0,7.0,0.0,28700.0,0.0,2024-11-14,2024-12-06,22,5,Agent Network,3.8,Closed
PPG-01847,Francistown,Somerset,Plot,Sale,Agent_Boago,0,0,0,1692,19,0,0,1,168000.0,162000.0,167000.0,0.0,0.0,-3.57,8350.0,300.0,2025-03-13,2025-05-01,49,7,Cold Call,3.8,Closed
PPG-01848,Maun,Matlapana,Apartment,Sale,Agent_Gomolemo,3,2,518,1804,10,0,0,0,681000.0,680000.0,643000.0,0.0,0.0,-0.15,32150.0,50.0,2024-10-03,2025-02-06,126,13,Referral,4.4,Closed
PPG-01849,Francistown,Gerald Estate,Plot,Sale,Agent_Tshepho,0,0,0,515,2,0,0,1,217000.0,217000.0,217000.0,0.0,0.0,0.0,10850.0,0.0,2024-11-01,2025-04-10,160,16,Agent Network,5.0,Closed
PPG-01850,Maun,Boseja,Apartment,Rental,Agent_Neo,5,4,594,1264,10,0,0,1,1251428.5714285714,7300.0,7300.0,7300.0,7.0,0.0,7300.0,0.0,2024-09-17,2024-09-21,4,5,Referral,4.5,Closed
PPG-01851,Maun,Sedie Ward,Townhouse,Rental,Agent_Kabo,5,4,391,1154,5,1,1,1,2262857.1428571427,13200.0,13200.0,13200.0,7.0,0.0,13200.0,0.0,2024-08-21,2024-10-04,44,4,Referral,4.1,Closed
PPG-01852,Gaborone,CBD,Commercial Office,Sale,Agent_Boago,0,0,334,1260,26,0,0,0,3384000.0,3382000.0,3372000.0,0.0,0.0,-0.06,168600.0,100.0,2024-04-03,2024-09-29,179,18,Referral,3.1,Closed
PPG-01853,Francistown,Somerset,House,Rental,Agent_Neo,2,1,91,312,9,1,1,1,1577142.857142857,9200.0,9200.0,9200.0,7.0,0.0,9200.0,0.0,2024-07-18,2024-08-05,18,6,Agent Network,3.4,Closed
PPG-01854,Gaborone,Phase 2,Retail Space,Sale,Agent_Kabo,0,0,141,643,31,0,1,1,1201000.0,1244000.0,1209000.0,0.0,0.0,3.58,60450.0,0.0,2024-04-10,2024-10-03,176,20,Agent Network,3.8,Closed
PPG-01855,Maun,Sedie Ward,Warehouse,Sale,Agent_Kabo,0,0,65,1713,6,0,0,0,1030000.0,920000.0,989000.0,0.0,0.0,-10.68,49450.0,5500.0,2024-11-12,2025-05-21,190,23,Referral,4.0,Closed
PPG-01856,Francistown,Monarch,Townhouse,Rental,Agent_Lesego,3,2,505,1567,7,1,0,1,2554285.714285714,14900.0,14900.0,14900.0,7.0,0.0,14900.0,0.0,2025-04-08,2025-04-11,3,3,Referral,,Closed
PPG-01857,Gaborone,Phakalane,Retail Space,Sale,Agent_Lesego,0,0,107,1576,15,0,0,0,992000.0,1015000.0,947000.0,0.0,0.0,2.32,47350.0,0.0,2024-04-25,2024-08-07,104,10,Walk-in,4.2,Closed
PPG-01858,Maun,Matlapana,Apartment,Sale,Agent_Lesego,5,4,299,584,22,0,0,1,409000.0,424000.0,401000.0,0.0,0.0,3.67,20050.0,0.0,2024-10-24,2024-12-12,49,9,Cold Call,,Closed
PPG-01859,Francistown,Tati Siding,Warehouse,Sale,Agent_Kabo,0,0,145,1121,28,0,1,1,1906000.0,1976000.0,1804000.0,0.0,0.0,3.67,90200.0,0.0,2024-07-12,2024-11-25,136,15,Agent Network,3.9,Closed
PPG-01860,Gaborone,Phakalane,Apartment,Sale,Agent_Mpho,5,4,366,471,30,0,0,0,1638000.0,1633000.0,1600000.0,0.0,0.0,-0.31,80000.0,250.0,2024-03-17,2024-04-08,22,2,Online Listing,4.6,Closed
PPG-01861,Gaborone,Extension 14,Townhouse,Rental,Agent_Neo,2,1,358,1145,31,0,1,0,1679999.9999999998,9800.0,9800.0,9800.0,7.0,0.0,9800.0,0.0,2025-04-07,2025-05-19,42,4,Agent Network,4.1,Closed
PPG-01862,Maun,Matlapana,House,Rental,Agent_Boago,4,3,339,1651,18,0,1,0,2314285.714285714,13500.0,13500.0,13500.0,7.0,0.0,13500.0,0.0,2024-01-08,2024-01-16,8,1,Agent Network,3.9,Closed
PPG-01863,Maun,Boseja,Apartment,Sale,Agent_Boago,5,4,251,1456,1,0,0,1,398000.0,406000.0,386000.0,0.0,0.0,2.01,19300.0,0.0,2024-07-19,2024-11-01,105,10,Cold Call,,Closed
PPG-01864,Maun,Sedie Ward,House,Sale,Agent_Lesego,2,1,370,384,25,0,1,0,644000.0,663000.0,621000.0,0.0,0.0,2.95,31050.0,0.0,2025-03-26,,152,19,Agent Network,4.9,Active
PPG-01865,Maun,Sedie Ward,House,Rental,Agent_Mpho,1,1,518,1811,1,0,1,0,4114285.714285714,24000.0,24000.0,24000.0,7.0,0.0,24000.0,0.0,2024-05-03,2024-06-11,39,3,Walk-in,,Closed
PPG-01866,Francistown,Gerald Estate,Warehouse,Rental,Agent_Tshepho,0,0,471,1251,28,0,1,1,12274285.714285713,71600.0,71600.0,71600.0,7.0,0.0,71600.0,0.0,2024-05-12,2024-06-01,20,5,Cold Call,3.2,Closed
PPG-01867,Gaborone,Mogoditshane,Retail Space,Rental,Agent_Kabo,0,0,492,927,21,0,1,0,6977142.857142856,40700.0,40700.0,40700.0,7.0,0.0,40700.0,0.0,2025-04-22,2025-04-27,5,1,Referral,4.1,Closed
PPG-01868,Francistown,Gerald Estate,Apartment,Rental,Agent_Lesego,5,4,226,1201,29,0,0,0,1354285.714285714,7900.0,7900.0,7900.0,7.0,0.0,7900.0,0.0,2024-07-13,2024-07-25,12,5,Walk-in,4.3,Closed
PPG-01869,Maun,Sedie Ward,Apartment,Rental,Agent_Neo,5,4,545,1905,15,0,0,1,1628571.4285714284,9500.0,9500.0,9500.0,7.0,0.0,9500.0,0.0,2024-06-27,2024-07-29,32,7,Referral,4.9,Closed
PPG-01870,Gaborone,Block 9,Warehouse,Sale,Agent_Tshepho,0,0,227,1733,16,0,1,0,3158000.0,3178000.0,3032000.0,0.0,0.0,0.63,151600.0,0.0,2024-05-18,2024-11-14,180,19,Agent Network,3.5,Closed
PPG-01871,Maun,Boseja,Retail Space,Rental,Agent_Boago,0,0,194,1754,15,0,0,0,5177142.857142856,30200.0,30200.0,30200.0,7.0,0.0,30200.0,0.0,2025-04-09,2025-05-07,28,3,Referral,3.7,Closed
PPG-01872,Gaborone,Broadhurst,Retail Space,Sale,Agent_Lesego,0,0,459,1591,10,0,1,1,4687000.0,4507000.0,4490000.0,0.0,0.0,-3.84,224500.0,9000.0,2024-12-17,2025-02-07,52,6,Agent Network,4.6,Closed
PPG-01873,Maun,Sedie Ward,Plot,Sale,Agent_Mpho,0,0,0,699,23,0,0,0,91000.0,88000.0,91000.0,0.0,0.0,-3.3,4550.0,150.0,2024-05-30,2024-06-27,28,2,Walk-in,3.5,Closed
PPG-01874,Maun,Boseja,Townhouse,Rental,Agent_Neo,4,3,355,641,5,0,1,1,2811428.5714285714,16400.0,16400.0,16400.0,7.0,0.0,16400.0,0.0,2024-11-03,2024-11-30,27,6,Referral,,Closed
PPG-01875,Francistown,Monarch,Apartment,Sale,Agent_Neo,1,1,477,859,31,0,0,0,543000.0,532000.0,538000.0,0.0,0.0,-2.03,26900.0,550.0,2024-11-26,2025-01-26,61,10,Cold Call,4.0,Closed
PPG-01876,Maun,Sedie Ward,Retail Space,Rental,Agent_Kabo,0,0,305,304,3,0,1,0,3531428.571428571,20600.0,20600.0,20600.0,7.0,0.0,20600.0,0.0,2024-03-18,2024-04-23,36,5,Referral,4.1,Closed
PPG-01877,Maun,Matlapana,House,Rental,Agent_Lesego,5,4,235,832,20,0,0,1,2845714.2857142854,16600.0,16600.0,16600.0,7.0,0.0,16600.0,0.0,2024-05-23,2024-06-11,19,3,Agent Network,3.5,Closed
PPG-01878,Francistown,Tati Siding,Apartment,Sale,Agent_Lesego,1,1,132,850,26,0,0,1,147000.0,150000.0,143000.0,0.0,0.0,2.04,7150.0,0.0,2024-11-12,2025-04-23,162,17,Walk-in,4.6,Closed
PPG-01879,Maun,Boseja,Commercial Office,Sale,Agent_Boago,0,0,455,992,0,0,1,0,5694000.0,5382000.0,5385000.0,0.0,0.0,-5.48,269250.0,15600.0,2024-02-15,2024-02-27,12,2,Walk-in,4.0,Closed
PPG-01880,Maun,Sedie Ward,Commercial Office,Sale,Agent_Tshepho,0,0,196,531,11,0,1,1,2230000.0,2213000.0,2193000.0,0.0,0.0,-0.76,109650.0,850.0,2025-04-08,,136,14,Online Listing,,Active
PPG-01881,Gaborone,Tlokweng,Townhouse,Rental,Agent_Kabo,3,2,199,827,25,1,1,0,1525714.2857142857,8900.0,8900.0,8900.0,7.0,0.0,8900.0,0.0,2025-03-09,2025-03-16,7,4,Online Listing,4.0,Closed
PPG-01882,Francistown,Gerald Estate,Plot,Sale,Agent_Lesego,0,0,0,1728,27,0,0,1,210000.0,210000.0,210000.0,0.0,0.0,0.0,10500.0,0.0,2025-05-16,,162,17,Cold Call,3.1,Active
PPG-01883,Francistown,Tati Siding,Plot,Sale,Agent_Neo,0,0,0,1651,34,0,0,0,146000.0,146000.0,146000.0,0.0,0.0,0.0,7300.0,0.0,2025-03-30,,118,14,Walk-in,4.3,Active
PPG-01884,Gaborone,Block 9,Commercial Office,Rental,Agent_Mpho,0,0,165,948,0,0,0,0,4337142.857142856,25300.0,25300.0,25300.0,7.0,0.0,25300.0,0.0,2024-02-27,2024-03-16,18,4,Online Listing,4.7,Closed
PPG-01885,Maun,Boseja,Retail Space,Rental,Agent_Neo,0,0,452,1171,0,0,0,0,4079999.9999999995,23800.0,23800.0,23800.0,7.0,0.0,23800.0,0.0,2025-04-24,2025-05-22,28,5,Walk-in,3.2,Closed
PPG-01886,Gaborone,Tlokweng,House,Rental,Agent_Kabo,2,1,458,638,8,0,0,1,1679999.9999999998,9800.0,9800.0,9800.0,7.0,0.0,9800.0,0.0,2024-01-24,2024-02-04,11,3,Online Listing,3.1,Closed
PPG-01887,Francistown,Somerset,Townhouse,Rental,Agent_Tshepho,2,1,404,622,17,0,1,0,2571428.5714285714,15000.0,15000.0,15000.0,7.0,0.0,15000.0,0.0,2024-12-04,2024-12-09,5,5,Agent Network,4.8,Closed
PPG-01888,Francistown,Gerald Estate,Plot,Sale,Agent_Mpho,0,0,0,816,35,0,0,0,212000.0,212000.0,212000.0,0.0,0.0,0.0,10600.0,0.0,2024-12-27,2025-02-11,46,4,Online Listing,,Closed
PPG-01889,Francistown,Gerald Estate,Plot,Sale,Agent_Tshepho,0,0,0,468,31,0,0,0,157000.0,158000.0,157000.0,0.0,0.0,0.64,7850.0,0.0,2025-03-14,2025-06-12,90,10,Referral,3.8,Closed
PPG-01890,Francistown,Monarch,Apartment,Sale,Agent_Kabo,5,4,407,851,2,0,0,0,820000.0,758000.0,789000.0,0.0,0.0,-7.56,39450.0,3100.0,2024-11-23,2025-03-10,107,12,Cold Call,,Closed
PPG-01891,Gaborone,Riverwalk,Plot,Sale,Agent_Boago,0,0,0,983,10,0,0,0,381000.0,369000.0,379000.0,0.0,0.0,-3.15,18950.0,600.0,2024-07-28,2024-10-10,74,7,Agent Network,,Closed
PPG-01892,Maun,Boseja,Commercial Office,Sale,Agent_Tshepho,0,0,519,594,33,0,1,1,5081000.0,5139000.0,4800000.0,0.0,0.0,1.14,240000.0,0.0,2024-03-28,2024-07-11,105,11,Walk-in,,Closed
PPG-01893,Maun,Sedie Ward,Apartment,Rental,Agent_Kabo,3,2,348,477,33,0,0,0,1234285.714285714,7200.0,7200.0,7200.0,7.0,0.0,7200.0,0.0,2025-03-16,2025-03-22,6,5,Referral,,Closed
PPG-01894,Maun,Matlapana,House,Rental,Agent_Mpho,5,4,109,1797,10,0,1,0,4079999.9999999995,23800.0,23800.0,23800.0,7.0,0.0,23800.0,0.0,2025-05-12,2025-06-10,29,5,Agent Network,3.9,Closed
PPG-01895,Francistown,Gerald Estate,Retail Space,Rental,Agent_Tshepho,0,0,378,1031,22,0,1,0,2382857.1428571427,13900.0,13900.0,13900.0,7.0,0.0,13900.0,0.0,2024-09-13,2024-10-18,35,7,Walk-in,4.7,Closed
PPG-01896,Francistown,Somerset,Townhouse,Sale,Agent_Gomolemo,1,1,111,586,24,0,0,1,189000.0,195000.0,180000.0,0.0,0.0,3.17,9000.0,0.0,2024-03-12,2024-06-06,86,10,Cold Call,4.6,Closed
PPG-01897,Francistown,Monarch,Apartment,Rental,Agent_Tshepho,1,1,502,583,27,0,0,1,1542857.1428571427,9000.0,9000.0,9000.0,7.0,0.0,9000.0,0.0,2024-04-18,2024-05-11,23,7,Walk-in,3.6,Closed
PPG-01898,Maun,Boseja,Plot,Sale,Agent_Mpho,0,0,0,1160,18,0,0,0,99000.0,99000.0,97000.0,0.0,0.0,0.0,4850.0,0.0,2024-02-24,2024-06-21,118,13,Cold Call,4.8,Closed
PPG-01899,Francistown,Somerset,Warehouse,Sale,Agent_Kabo,0,0,294,1816,23,0,1,1,4082000.0,3670000.0,4006000.0,0.0,0.0,-10.09,200300.0,20600.0,2024-11-03,2025-06-18,227,25,Walk-in,3.7,Closed
PPG-01900,Maun,Matlapana,Warehouse,Rental,Agent_Boago,0,0,381,1972,25,0,0,1,6497142.857142856,37900.0,37900.0,37900.0,7.0,0.0,37900.0,0.0,2024-09-14,2024-10-07,23,3,Referral,3.0,Closed
PPG-01901,Francistown,Monarch,Townhouse,Rental,Agent_Mpho,2,1,598,1069,31,0,1,0,1217142.857142857,7100.0,7100.0,7100.0,7.0,0.0,7100.0,0.0,2024-03-11,2024-04-15,35,6,Cold Call,4.2,Closed
PPG-01902,Francistown,Monarch,House,Rental,Agent_Boago,4,3,522,389,14,0,1,0,2365714.2857142854,13800.0,13800.0,13800.0,7.0,0.0,13800.0,0.0,2024-02-15,2024-02-26,11,6,Cold Call,,Closed
PPG-01903,Maun,Boseja,Warehouse,Rental,Agent_Kabo,0,0,555,1756,2,0,0,0,6205714.285714285,36200.0,36200.0,36200.0,7.0,0.0,36200.0,0.0,2025-03-09,2025-03-14,5,1,Referral,3.4,Closed
PPG-01904,Francistown,Monarch,Warehouse,Sale,Agent_Tshepho,0,0,149,1089,17,0,1,1,2090000.0,2117000.0,2047000.0,0.0,0.0,1.29,102350.0,0.0,2025-02-13,2025-06-25,132,15,Cold Call,4.9,Closed
PPG-01905,Maun,Matlapana,Plot,Sale,Agent_Tshepho,0,0,0,1011,22,0,0,0,100000.0,97000.0,96000.0,0.0,0.0,-3.0,4800.0,150.0,2024-02-14,2024-07-14,151,18,Referral,3.5,Closed
PPG-01906,Francistown,Tati Siding,Warehouse,Rental,Agent_Kabo,0,0,439,942,7,0,0,1,12754285.714285713,74400.0,74400.0,74400.0,7.0,0.0,74400.0,0.0,2024-08-12,2024-08-28,16,3,Cold Call,3.4,Closed
PPG-01907,Gaborone,Phase 2,Townhouse,Sale,Agent_Kabo,3,2,464,1543,25,1,1,0,1896000.0,1807000.0,1859000.0,0.0,0.0,-4.69,92950.0,4450.0,2024-11-07,2025-03-28,141,18,Agent Network,4.0,Closed
PPG-01908,Maun,Boseja,Warehouse,Sale,Agent_Mpho,0,0,495,759,3,0,1,0,7462000.0,7213000.0,7055000.0,0.0,0.0,-3.34,352750.0,12450.0,2024-09-13,2024-10-24,41,4,Referral,3.3,Closed
PPG-01909,Francistown,Tati Siding,Commercial Office,Sale,Agent_Boago,0,0,173,1299,24,0,1,1,1901000.0,1771000.0,1876000.0,0.0,0.0,-6.84,93800.0,6500.0,2024-08-19,2024-12-24,127,13,Referral,,Closed
PPG-01910,Francistown,Somerset,Townhouse,Rental,Agent_Tshepho,2,1,421,1304,29,0,0,1,2639999.9999999995,15400.0,15400.0,15400.0,7.0,0.0,15400.0,0.0,2024-11-12,2024-11-19,7,2,Walk-in,4.7,Closed
PPG-01911,Maun,Matlapana,Apartment,Sale,Agent_Gomolemo,4,3,268,337,13,0,0,0,352000.0,347000.0,348000.0,0.0,0.0,-1.42,17400.0,250.0,2024-08-22,2024-11-24,94,9,Agent Network,,Closed
PPG-01912,Maun,Sedie Ward,Retail Space,Sale,Agent_Mpho,0,0,308,1406,0,0,0,0,3402000.0,3368000.0,3245000.0,0.0,0.0,-1.0,162250.0,1700.0,2024-03-06,2024-04-08,33,8,Walk-in,4.0,Closed
PPG-01913,Gaborone,Riverwalk,Plot,Sale,Agent_Gomolemo,0,0,0,1957,13,0,0,0,372000.0,376000.0,354000.0,0.0,0.0,1.08,17700.0,0.0,2024-11-30,2025-05-04,155,17,Cold Call,3.4,Closed
PPG-01914,Maun,Boseja,Commercial Office,Sale,Agent_Kabo,0,0,344,363,14,0,1,1,4173000.0,3813000.0,4054000.0,0.0,0.0,-8.63,202700.0,18000.0,2024-12-03,2025-05-18,166,20,Walk-in,3.1,Closed
PPG-01915,Maun,Matlapana,House,Rental,Agent_Lesego,5,4,525,1437,3,0,1,0,3617142.857142857,21100.0,21100.0,21100.0,7.0,0.0,21100.0,0.0,2024-12-03,2024-12-15,12,5,Online Listing,,Closed
PPG-01916,Maun,Sedie Ward,House,Rental,Agent_Neo,2,1,577,787,32,0,1,1,3445714.2857142854,20100.0,20100.0,20100.0,7.0,0.0,20100.0,0.0,2024-12-01,2024-12-11,10,5,Online Listing,4.0,Closed
PPG-01917,Francistown,Monarch,Apartment,Sale,Agent_Tshepho,4,3,420,1202,26,0,0,0,643000.0,660000.0,619000.0,0.0,0.0,2.64,30950.0,0.0,2024-10-02,2025-03-02,151,16,Walk-in,4.1,Closed
PPG-01918,Francistown,Gerald Estate,Apartment,Rental,Agent_Boago,3,2,529,1283,26,0,0,0,977142.857142857,5700.0,5700.0,5700.0,7.0,0.0,5700.0,0.0,2024-08-31,2024-10-07,37,6,Cold Call,3.7,Closed
PPG-01919,Maun,Matlapana,Warehouse,Sale,Agent_Neo,0,0,436,1517,22,0,0,0,5763000.0,5910000.0,5656000.0,0.0,0.0,2.55,282800.0,0.0,2024-07-11,2024-10-24,105,10,Walk-in,3.6,Closed
PPG-01920,Gaborone,Riverwalk,House,Rental,Agent_Tshepho,1,1,395,1674,14,0,0,0,1491428.5714285714,8700.0,8700.0,8700.0,7.0,0.0,8700.0,0.0,2025-03-24,2025-04-04,11,6,Walk-in,,Closed
PPG-01921,Gaborone,Broadhurst,Commercial Office,Sale,Agent_Neo,0,0,128,623,0,0,0,0,1581000.0,1427000.0,1572000.0,0.0,0.0,-9.74,78600.0,7700.0,2025-05-30,,114,13,Agent Network,3.0,Active
PPG-01922,Maun,Matlapana,Commercial Office,Sale,Agent_Boago,0,0,415,1130,20,0,1,1,4933000.0,4832000.0,4663000.0,0.0,0.0,-2.05,233150.0,5050.0,2024-09-14,2025-02-20,159,19,Walk-in,5.0,Closed
PPG-01923,Francistown,Tati Siding,Commercial Office,Rental,Agent_Boago,0,0,306,1771,3,0,0,0,6445714.285714285,37600.0,37600.0,37600.0,7.0,0.0,37600.0,0.0,2024-05-07,2024-05-13,6,2,Referral,,Closed
PPG-01924,Gaborone,Mogoditshane,Commercial Office,Sale,Agent_Gomolemo,0,0,492,1159,8,0,1,0,6252000.0,6392000.0,6046000.0,0.0,0.0,2.24,302300.0,0.0,2024-11-19,2025-04-30,162,21,Agent Network,,Closed
PPG-01925,Gaborone,Tlokweng,Commercial Office,Sale,Agent_Boago,0,0,95,1223,13,0,1,0,1064000.0,1018000.0,1043000.0,0.0,0.0,-4.32,52150.0,2300.0,2024-02-03,2024-06-30,148,16,Cold Call,,Closed
PPG-01926,Gaborone,Extension 14,Townhouse,Rental,Agent_Neo,4,3,129,1372,14,1,1,1,1748571.4285714284,10200.0,10200.0,10200.0,7.0,0.0,10200.0,0.0,2024-09-16,2024-10-30,44,6,Referral,3.2,Closed
PPG-01927,Maun,Sedie Ward,House,Rental,Agent_Mpho,5,4,367,1831,0,0,1,0,1559999.9999999998,9100.0,9100.0,9100.0,7.0,0.0,9100.0,0.0,2024-07-04,2024-07-27,23,5,Cold Call,4.5,Closed
PPG-01928,Maun,Matlapana,Warehouse,Sale,Agent_Boago,0,0,202,805,35,0,1,0,2488000.0,2544000.0,2502000.0,0.0,0.0,2.25,125100.0,0.0,2024-03-13,2024-05-10,58,5,Online Listing,4.1,Closed
PPG-01929,Francistown,Somerset,Commercial Office,Rental,Agent_Tshepho,0,0,357,1670,12,0,1,1,4079999.9999999995,23800.0,23800.0,23800.0,7.0,0.0,23800.0,0.0,2024-09-01,2024-09-14,13,6,Cold Call,,Closed
PPG-01930,Maun,Sedie Ward,Retail Space,Sale,Agent_Tshepho,0,0,244,1088,24,0,1,1,2039000.0,2045000.0,1928000.0,0.0,0.0,0.29,96400.0,0.0,2025-04-26,,137,13,Agent Network,4.7,Active
PPG-01931,Francistown,Tati Siding,Plot,Sale,Agent_Kabo,0,0,0,1742,35,0,0,0,109000.0,97000.0,105000.0,0.0,0.0,-11.01,5250.0,600.0,2025-01-01,,212,22,Referral,3.0,Active
PPG-01932,Francistown,Monarch,Plot,Sale,Agent_Tshepho,0,0,0,1385,30,0,0,1,193000.0,193000.0,193000.0,0.0,0.0,0.0,9650.0,0.0,2024-06-22,2024-09-05,75,10,Cold Call,3.3,Closed
PPG-01933,Francistown,Gerald Estate,Retail Space,Sale,Agent_Tshepho,0,0,253,1129,18,0,0,0,2437000.0,2410000.0,2413000.0,0.0,0.0,-1.11,120650.0,1350.0,2024-10-31,2025-04-29,180,22,Cold Call,,Closed
PPG-01934,Francistown,Somerset,Warehouse,Sale,Agent_Tshepho,0,0,175,1971,33,0,1,1,2400000.0,2457000.0,2310000.0,0.0,0.0,2.38,115500.0,0.0,2025-03-14,2025-06-02,80,11,Agent Network,4.3,Closed
PPG-01935,Gaborone,CBD,Retail Space,Sale,Agent_Gomolemo,0,0,267,1332,13,0,0,0,2401000.0,2353000.0,2362000.0,0.0,0.0,-2.0,118100.0,2400.0,2024-12-18,2025-03-31,103,15,Referral,,Closed
PPG-01936,Gaborone,Extension 14,Commercial Office,Sale,Agent_Mpho,0,0,367,1577,23,0,1,0,3863000.0,3701000.0,3667000.0,0.0,0.0,-4.19,183350.0,8100.0,2024-07-15,2024-12-06,144,14,Cold Call,3.4,Closed
PPG-01937,Gaborone,Phase 2,Warehouse,Sale,Agent_Boago,0,0,535,481,24,0,1,0,7391000.0,7634000.0,7077000.0,0.0,0.0,3.29,353850.0,0.0,2025-03-03,2025-04-25,53,10,Referral,3.4,Closed
PPG-01938,Maun,Boseja,Warehouse,Rental,Agent_Lesego,0,0,514,1840,11,0,1,1,13628571.428571427,79500.0,79500.0,79500.0,7.0,0.0,79500.0,0.0,2024-07-12,2024-07-22,10,2,Cold Call,,Closed
PPG-01939,Maun,Boseja,House,Sale,Agent_Gomolemo,2,1,202,1345,0,0,0,0,406000.0,402000.0,383000.0,0.0,0.0,-0.99,19150.0,200.0,2024-06-17,2024-09-13,88,12,Cold Call,4.8,Closed
PPG-01940,Gaborone,Phase 2,Retail Space,Sale,Agent_Kabo,0,0,297,1010,25,0,1,1,2847000.0,2750000.0,2792000.0,0.0,0.0,-3.41,139600.0,4850.0,2025-01-24,2025-05-03,99,9,Agent Network,4.6,Closed
PPG-01941,Maun,Sedie Ward,Plot,Sale,Agent_Boago,0,0,0,489,12,0,0,1,111000.0,107000.0,109000.0,0.0,0.0,-3.6,5450.0,200.0,2024-11-01,2025-02-28,119,11,Agent Network,4.0,Closed
PPG-01942,Maun,Matlapana,Apartment,Sale,Agent_Kabo,3,2,509,662,33,0,0,0,547000.0,508000.0,547000.0,0.0,0.0,-7.13,27350.0,1950.0,2024-10-27,2025-03-05,129,13,Agent Network,4.9,Closed
PPG-01943,Gaborone,Extension 14,Retail Space,Sale,Agent_Kabo,0,0,272,1735,25,0,1,1,2572000.0,2388000.0,2463000.0,0.0,0.0,-7.15,123150.0,9200.0,2024-08-15,2024-09-04,20,2,Walk-in,4.4,Closed
PPG-01944,Francistown,Tati Siding,Apartment,Rental,Agent_Gomolemo,4,3,243,1839,9,0,0,0,1422857.1428571427,8300.0,8300.0,8300.0,7.0,0.0,8300.0,0.0,2024-11-21,2024-12-13,22,4,Walk-in,4.1,Closed
PPG-01945,Francistown,Tati Siding,Commercial Office,Rental,Agent_Gomolemo,0,0,215,633,22,0,1,0,7457142.857142856,43500.0,43500.0,43500.0,7.0,0.0,43500.0,0.0,2024-11-15,2024-12-21,36,3,Agent Network,,Closed
PPG-01946,Maun,Boseja,Warehouse,Sale,Agent_Kabo,0,0,247,1097,0,0,1,0,4200000.0,4012000.0,4060000.0,0.0,0.0,-4.48,203000.0,9400.0,2024-05-17,2024-08-11,86,8,Online Listing,3.8,Closed
PPG-01947,Maun,Boseja,Commercial Office,Rental,Agent_Neo,0,0,387,1263,14,0,0,1,3154285.714285714,18400.0,18400.0,18400.0,7.0,0.0,18400.0,0.0,2024-12-23,2024-12-29,6,5,Referral,,Closed
PPG-01948,Gaborone,Extension 14,Commercial Office,Rental,Agent_Mpho,0,0,332,1820,16,0,0,1,3154285.714285714,18400.0,18400.0,18400.0,7.0,0.0,18400.0,0.0,2024-03-10,2024-04-23,44,9,Walk-in,3.3,Closed
PPG-01949,Maun,Boseja,House,Sale,Agent_Mpho,1,1,414,1608,1,0,1,1,855000.0,809000.0,823000.0,0.0,0.0,-5.38,41150.0,2300.0,2024-09-18,2024-10-17,29,7,Cold Call,,Closed
PPG-01950,Maun,Matlapana,Apartment,Sale,Agent_Kabo,5,4,133,1030,11,0,0,1,206000.0,216000.0,196000.0,0.0,0.0,4.85,9800.0,0.0,2025-03-16,2025-05-04,49,4,Online Listing,4.5,Closed
PPG-01951,Francistown,Somerset,Warehouse,Rental,Agent_Mpho,0,0,124,774,18,0,1,1,13354285.714285713,77900.0,77900.0,77900.0,7.0,0.0,77900.0,0.0,2024-06-21,2024-07-17,26,7,Walk-in,4.0,Closed
PPG-01952,Maun,Boseja,Retail Space,Sale,Agent_Mpho,0,0,295,1335,18,0,1,0,2948000.0,2952000.0,2826000.0,0.0,0.0,0.14,141300.0,0.0,2024-12-30,2025-05-20,141,15,Walk-in,,Closed
